session_id,customer_id,session_start,session_end,duration_seconds,device_type,browser,os,entry_page,exit_page,page_views,referrer,authenticated,converted
WSN000000000629,CUST000350,2026-06-09 14:11:00,2026-06-09 14:16:23,323.9,Mobile,Chrome,Android,/plans,/plans,10,Direct,True,False
WSN000000000630,CUST000350,2026-06-13 18:39:00,2026-06-13 18:45:13,373.1,Desktop,Firefox,Windows,/billing,/outage-status,10,Direct,True,True
WSN000000000631,CUST000350,2026-06-22 22:37:00,2026-06-22 22:39:26,146.8,Mobile,Safari,iOS,/account,/plans,4,Search,False,False
WSN000000000632,CUST000350,2026-06-29 13:09:00,2026-06-29 13:15:22,382.3,Mobile,Safari,iOS,/home,/account,10,Search,True,True
WSN000000000633,CUST000350,2026-06-11 22:54:00,2026-06-11 22:59:22,322.5,Mobile,Chrome,Android,/upgrade,/billing,11,Email,True,False
WSN000000000634,CUST000351,2026-06-12 15:44:00,2026-06-12 15:46:43,163.9,Mobile,Chrome,Android,/home,/billing,12,Search,False,False
WSN000000000635,CUST000354,2026-06-10 14:00:00,2026-06-10 14:02:40,160.5,Desktop,Chrome,Windows,/billing,/support,6,Search,False,False
WSN000000000636,CUST000354,2026-06-20 16:59:00,2026-06-20 17:00:17,77.9,Mobile,Safari,iOS,/home,/home,9,Search,True,False
WSN000000000637,CUST000354,2026-06-17 06:49:00,2026-06-17 06:52:42,222.2,Desktop,Chrome,Windows,/home,/account,6,Direct,True,False
WSN000000000638,CUST000354,2026-06-11 04:58:00,2026-06-11 04:59:55,115.8,Tablet,Chrome,Android,/upgrade,/home,7,Search,True,False
WSN000000000639,CUST000354,2026-06-20 21:04:00,2026-06-20 21:05:51,111.9,Mobile,Safari,iOS,/plans,/upgrade,12,Email,True,False
WSN000000000640,CUST000354,2026-06-21 18:03:00,2026-06-21 18:04:27,87.1,Mobile,Chrome,Android,/billing,/upgrade,4,Ad,False,False
WSN000000000641,CUST000354,2026-06-18 02:48:00,2026-06-18 02:49:17,77.4,Mobile,Chrome,iOS,/outage-status,/home,9,Direct,True,False
WSN000000000642,CUST000354,2026-06-18 11:33:00,2026-06-18 11:37:52,292.1,Mobile,Chrome,Android,/billing,/upgrade,10,Direct,True,False
WSN000000000643,CUST000357,2026-06-03 06:22:00,2026-06-03 06:30:04,484.5,Desktop,Chrome,macOS,/account,/billing,11,Direct,False,False
WSN000000000644,CUST000369,2026-06-27 21:57:00,2026-06-27 21:59:06,126.2,Desktop,Firefox,Windows,/upgrade,/outage-status,4,Social,False,False
WSN000000000645,CUST000369,2026-06-16 20:05:00,2026-06-16 20:07:15,135.0,Mobile,Chrome,Android,/support,/outage-status,4,Email,True,False
WSN000000000646,CUST000369,2026-06-28 10:19:00,2026-06-28 10:22:27,207.2,Desktop,Edge,Windows,/account,/home,7,Direct,False,False
WSN000000000647,CUST000370,2026-06-27 03:46:00,2026-06-27 03:49:30,210.0,Desktop,Edge,Windows,/billing,/outage-status,5,Social,False,False
WSN000000000648,CUST000370,2026-06-11 05:21:00,2026-06-11 05:22:18,78.4,Mobile,Chrome,Android,/account,/upgrade,9,Direct,False,False
WSN000000000649,CUST000370,2026-06-09 05:07:00,2026-06-09 05:10:56,236.2,Desktop,Edge,Windows,/billing,/billing,7,Email,True,False
WSN000000000650,CUST000370,2026-06-27 21:11:00,2026-06-27 21:16:03,303.8,Tablet,Safari,iOS,/upgrade,/account,7,Search,True,False
WSN000000000651,CUST000370,2026-06-28 04:16:00,2026-06-28 04:18:22,142.9,Mobile,Chrome,Android,/billing,/upgrade,5,Social,True,False
WSN000000000652,CUST000373,2026-06-18 04:14:00,2026-06-18 04:18:24,264.4,Mobile,Safari,iOS,/home,/billing,7,Search,True,False
WSN000000000653,CUST000373,2026-06-05 17:10:00,2026-06-05 17:17:06,426.4,Desktop,Chrome,macOS,/billing,/plans,11,Email,True,False
WSN000000000654,CUST000375,2026-06-13 08:17:00,2026-06-13 08:22:29,329.6,Desktop,Chrome,Windows,/billing,/account,9,Search,True,False
WSN000000000655,CUST000375,2026-06-24 19:04:00,2026-06-24 19:07:19,199.8,Mobile,Chrome,Android,/upgrade,/outage-status,6,Search,True,False
WSN000000000656,CUST000375,2026-05-31 09:15:00,2026-05-31 09:18:46,226.1,Mobile,Safari,iOS,/home,/home,6,Email,False,False
WSN000000000657,CUST000375,2026-06-17 05:11:00,2026-06-17 05:17:43,403.6,Mobile,Safari,iOS,/plans,/support,10,Social,False,False
WSN000000000658,CUST000375,2026-05-31 17:21:00,2026-05-31 17:23:35,155.6,Desktop,Safari,macOS,/plans,/outage-status,10,Search,True,False
WSN000000000659,CUST000376,2026-06-01 05:07:00,2026-06-01 05:07:26,26.0,Desktop,Chrome,macOS,/account,/account,1,Direct,True,False
WSN000000000660,CUST000376,2026-06-08 03:18:00,2026-06-08 03:18:39,39.6,Mobile,Safari,iOS,/account,/account,1,Search,False,False
WSN000000000661,CUST000376,2026-05-31 07:15:00,2026-05-31 07:19:23,263.1,Mobile,Chrome,Android,/home,/account,6,Email,False,False
WSN000000000662,CUST000376,2026-06-09 01:23:00,2026-06-09 01:27:12,252.5,Desktop,Edge,Windows,/upgrade,/support,8,Search,True,False
WSN000000000663,CUST000378,2026-06-23 08:21:00,2026-06-23 08:23:13,133.2,Desktop,Edge,Windows,/home,/account,10,Direct,True,False
WSN000000000664,CUST000378,2026-06-19 18:23:00,2026-06-19 18:29:42,402.4,Mobile,Safari,iOS,/plans,/support,9,Direct,True,True
WSN000000000665,CUST000378,2026-06-06 02:02:00,2026-06-06 02:03:52,112.3,Desktop,Chrome,macOS,/billing,/outage-status,3,Direct,True,False
WSN000000000666,CUST000380,2026-06-17 03:39:00,2026-06-17 03:44:48,348.7,Mobile,Chrome,Android,/plans,/plans,9,Social,False,False
WSN000000000667,CUST000380,2026-06-14 01:58:00,2026-06-14 02:04:40,400.2,Mobile,Chrome,Android,/plans,/outage-status,9,Direct,False,False
WSN000000000668,CUST000380,2026-06-23 06:19:00,2026-06-23 06:22:02,182.3,Mobile,Chrome,Android,/plans,/account,6,Direct,True,False
WSN000000000669,CUST000380,2026-06-17 18:25:00,2026-06-17 18:25:44,44.3,Mobile,Chrome,Android,/plans,/plans,1,Search,False,False
WSN000000000670,CUST000382,2026-06-15 01:46:00,2026-06-15 01:51:07,307.4,Desktop,Edge,Windows,/billing,/home,10,Direct,True,True
WSN000000000671,CUST000382,2026-06-29 11:17:00,2026-06-29 11:19:08,128.4,Tablet,Chrome,Android,/home,/home,9,Social,False,False
WSN000000000672,CUST000382,2026-06-11 15:26:00,2026-06-11 15:26:55,55.8,Mobile,Chrome,Android,/plans,/plans,6,Email,True,False
WSN000000000673,CUST000382,2026-06-16 02:16:00,2026-06-16 02:21:42,342.6,Mobile,Chrome,iOS,/support,/account,8,Email,True,False
WSN000000000674,CUST000385,2026-06-06 16:27:00,2026-06-06 16:28:23,83.4,Desktop,Edge,Windows,/plans,/billing,6,Search,False,False
WSN000000000675,CUST000385,2026-06-13 10:07:00,2026-06-13 10:11:45,285.4,Tablet,Chrome,Android,/upgrade,/outage-status,11,Search,True,False
WSN000000000676,CUST000385,2026-06-26 13:25:00,2026-06-26 13:26:08,68.9,Desktop,Chrome,macOS,/billing,/home,4,Search,True,False
WSN000000000677,CUST000385,2026-06-08 03:57:00,2026-06-08 03:57:40,40.8,Mobile,Safari,iOS,/billing,/plans,2,Direct,True,False
WSN000000000678,CUST000385,2026-05-31 05:25:00,2026-05-31 05:27:13,133.8,Mobile,Chrome,Android,/home,/home,3,Email,True,False
WSN000000000679,CUST000385,2026-06-01 04:26:00,2026-06-01 04:31:06,306.9,Desktop,Chrome,Windows,/billing,/support,7,Social,False,False
WSN000000000680,CUST000385,2026-06-28 07:42:00,2026-06-28 07:42:34,34.5,Mobile,Safari,iOS,/plans,/outage-status,2,Direct,True,False
WSN000000000681,CUST000386,2026-06-01 22:19:00,2026-06-01 22:22:57,237.2,Desktop,Safari,macOS,/support,/outage-status,8,Email,False,False
WSN000000000682,CUST000386,2026-06-27 20:21:00,2026-06-27 20:21:42,42.3,Tablet,Safari,iOS,/billing,/outage-status,2,Search,True,False
WSN000000000683,CUST000386,2026-06-17 02:20:00,2026-06-17 02:22:02,122.5,Desktop,Safari,macOS,/plans,/home,4,Direct,False,False
WSN000000000684,CUST000386,2026-06-20 14:40:00,2026-06-20 14:40:41,41.5,Mobile,Safari,iOS,/home,/billing,2,Direct,False,False
WSN000000000685,CUST000386,2026-06-06 17:40:00,2026-06-06 17:42:39,159.3,Tablet,Chrome,Android,/account,/account,10,Search,True,False
WSN000000000686,CUST000386,2026-06-06 00:30:00,2026-06-06 00:31:09,69.6,Mobile,Safari,iOS,/outage-status,/home,2,Search,False,False
WSN000000000687,CUST000387,2026-06-13 23:52:00,2026-06-13 23:55:01,181.0,Desktop,Chrome,Windows,/outage-status,/billing,5,Search,True,True
WSN000000000688,CUST000387,2026-06-06 18:34:00,2026-06-06 18:38:57,297.9,Desktop,Safari,macOS,/outage-status,/upgrade,12,Search,True,True
WSN000000000689,CUST000387,2026-06-24 00:30:00,2026-06-24 00:33:04,184.2,Desktop,Chrome,macOS,/account,/upgrade,5,Direct,False,False
WSN000000000690,CUST000387,2026-06-27 19:22:00,2026-06-27 19:26:36,276.1,Desktop,Chrome,Windows,/home,/billing,7,Search,False,False
WSN000000000691,CUST000387,2026-06-23 23:06:00,2026-06-23 23:12:32,392.4,Desktop,Safari,macOS,/upgrade,/home,9,Search,True,False
WSN000000000692,CUST000387,2026-06-18 23:28:00,2026-06-18 23:29:42,102.5,Desktop,Chrome,Windows,/account,/account,6,Email,False,False
WSN000000000693,CUST000398,2026-06-12 02:53:00,2026-06-12 02:55:08,128.5,Tablet,Chrome,Android,/outage-status,/outage-status,4,Direct,False,False
WSN000000000694,CUST000398,2026-06-11 11:41:00,2026-06-11 11:42:36,96.5,Mobile,Safari,iOS,/plans,/outage-status,3,Social,True,False
WSN000000000695,CUST000398,2026-06-24 12:48:00,2026-06-24 12:50:55,175.4,Mobile,Chrome,Android,/support,/upgrade,10,Search,True,False
WSN000000000696,CUST000398,2026-06-18 07:51:00,2026-06-18 07:59:23,503.9,Mobile,Chrome,Android,/support,/plans,12,Ad,False,False
WSN000000000697,CUST000399,2026-06-10 11:41:00,2026-06-10 11:48:39,459.6,Mobile,Safari,iOS,/upgrade,/upgrade,12,Social,True,False
WSN000000000698,CUST000399,2026-06-03 21:17:00,2026-06-03 21:25:36,516.8,Mobile,Chrome,iOS,/support,/billing,12,Search,True,False
WSN000000000699,CUST000399,2026-06-06 02:20:00,2026-06-06 02:21:30,90.2,Mobile,Chrome,Android,/support,/support,7,Social,True,False
WSN000000000700,CUST000399,2026-05-31 03:01:00,2026-05-31 03:03:32,152.5,Desktop,Chrome,Windows,/plans,/plans,5,Direct,True,False
WSN000000000701,CUST000400,2026-06-25 11:12:00,2026-06-25 11:17:08,308.9,Desktop,Firefox,Windows,/home,/support,9,Search,False,False
WSN000000000702,CUST000400,2026-06-22 04:48:00,2026-06-22 04:52:47,287.5,Desktop,Chrome,macOS,/account,/plans,10,Search,False,False
WSN000000000703,CUST000400,2026-06-19 12:11:00,2026-06-19 12:12:15,75.4,Desktop,Firefox,macOS,/upgrade,/account,2,Search,True,False
WSN000000000704,CUST000402,2026-06-06 13:39:00,2026-06-06 13:42:23,203.5,Mobile,Chrome,Android,/account,/support,5,Search,False,False
WSN000000000705,CUST000402,2026-06-09 13:31:00,2026-06-09 13:33:40,160.5,Desktop,Chrome,Windows,/support,/upgrade,7,Email,False,False
WSN000000000706,CUST000402,2026-06-13 09:21:00,2026-06-13 09:22:43,103.5,Desktop,Safari,macOS,/home,/upgrade,3,Ad,True,False
WSN000000000707,CUST000402,2026-06-04 08:13:00,2026-06-04 08:17:39,279.6,Tablet,Safari,iOS,/billing,/plans,7,Ad,False,False
WSN000000000708,CUST000402,2026-06-21 02:21:00,2026-06-21 02:23:21,141.3,Desktop,Edge,Windows,/account,/upgrade,4,Direct,True,False
WSN000000000709,CUST000402,2026-06-09 20:53:00,2026-06-09 20:53:43,43.0,Mobile,Safari,iOS,/upgrade,/account,2,Social,True,False
WSN000000000710,CUST000407,2026-06-27 13:11:00,2026-06-27 13:11:29,29.3,Desktop,Chrome,Windows,/support,/support,1,Search,True,False
WSN000000000711,CUST000407,2026-06-21 08:36:00,2026-06-21 08:38:13,133.8,Tablet,Chrome,iOS,/support,/support,6,Direct,False,False
WSN000000000712,CUST000407,2026-06-04 02:50:00,2026-06-04 02:50:27,27.2,Desktop,Chrome,macOS,/upgrade,/upgrade,1,Direct,True,False
WSN000000000713,CUST000407,2026-06-09 09:43:00,2026-06-09 09:49:25,385.8,Mobile,Chrome,Android,/upgrade,/outage-status,11,Direct,True,False
WSN000000000714,CUST000409,2026-06-15 15:12:00,2026-06-15 15:12:38,38.2,Desktop,Chrome,Windows,/upgrade,/upgrade,1,Direct,False,False
WSN000000000715,CUST000409,2026-06-17 00:31:00,2026-06-17 00:36:37,337.3,Mobile,Safari,iOS,/outage-status,/billing,11,Direct,True,False
WSN000000000716,CUST000409,2026-06-16 11:53:00,2026-06-16 11:54:47,107.6,Desktop,Chrome,Windows,/plans,/support,9,Search,True,False
WSN000000000717,CUST000409,2026-06-25 00:32:00,2026-06-25 00:35:46,226.9,Mobile,Chrome,iOS,/upgrade,/plans,8,Direct,True,True
WSN000000000718,CUST000409,2026-06-20 13:00:00,2026-06-20 13:03:22,202.8,Desktop,Firefox,Windows,/account,/support,12,Social,False,False
WSN000000000719,CUST000414,2026-06-14 12:11:00,2026-06-14 12:15:43,283.0,Desktop,Chrome,Windows,/support,/account,11,Search,True,True
WSN000000000720,CUST000414,2026-06-14 13:46:00,2026-06-14 13:46:19,19.6,Desktop,Chrome,Windows,/support,/billing,2,Direct,True,False
WSN000000000721,CUST000414,2026-06-29 14:13:00,2026-06-29 14:13:41,41.5,Mobile,Safari,iOS,/account,/account,1,Direct,False,False
WSN000000000722,CUST000414,2026-06-24 08:11:00,2026-06-24 08:17:26,386.2,Mobile,Chrome,iOS,/upgrade,/home,10,Direct,False,False
WSN000000000723,CUST000414,2026-06-08 04:00:00,2026-06-08 04:03:08,188.8,Tablet,Safari,iOS,/outage-status,/account,5,Social,False,False
WSN000000000724,CUST000414,2026-06-17 05:40:00,2026-06-17 05:43:00,180.5,Desktop,Edge,Windows,/outage-status,/plans,11,Search,True,False
WSN000000000725,CUST000414,2026-06-28 00:26:00,2026-06-28 00:28:27,147.6,Desktop,Edge,Windows,/billing,/support,7,Search,False,False
WSN000000000726,CUST000418,2026-06-28 08:16:00,2026-06-28 08:16:14,14.5,Desktop,Edge,Windows,/billing,/billing,1,Direct,False,False
WSN000000000727,CUST000418,2026-06-26 09:26:00,2026-06-26 09:27:10,70.1,Mobile,Chrome,Android,/home,/upgrade,5,Email,False,False
WSN000000000728,CUST000418,2026-06-26 03:22:00,2026-06-26 03:23:38,98.5,Desktop,Edge,Windows,/support,/upgrade,9,Direct,True,False
WSN000000000729,CUST000418,2026-06-18 16:44:00,2026-06-18 16:44:54,54.2,Mobile,Safari,iOS,/outage-status,/home,5,Search,False,False
WSN000000000730,CUST000418,2026-06-21 04:45:00,2026-06-21 04:46:01,61.7,Tablet,Chrome,iOS,/account,/plans,6,Email,True,False
WSN000000000731,CUST000419,2026-06-08 02:19:00,2026-06-08 02:20:57,117.7,Mobile,Safari,iOS,/support,/outage-status,9,Search,False,False
WSN000000000732,CUST000419,2026-06-01 22:17:00,2026-06-01 22:18:18,78.5,Desktop,Chrome,Windows,/home,/account,3,Search,True,True
WSN000000000733,CUST000419,2026-06-06 00:02:00,2026-06-06 00:02:16,16.5,Desktop,Chrome,Windows,/account,/account,1,Search,False,False
WSN000000000734,CUST000419,2026-06-13 04:19:00,2026-06-13 04:19:10,10.3,Desktop,Edge,Windows,/support,/support,1,Direct,True,True
WSN000000000735,CUST000419,2026-06-06 12:57:00,2026-06-06 12:59:53,173.8,Desktop,Chrome,Windows,/account,/home,4,Direct,True,False
WSN000000000736,CUST000419,2026-06-07 08:33:00,2026-06-07 08:34:00,60.7,Mobile,Chrome,iOS,/account,/billing,2,Social,False,False
WSN000000000737,CUST000421,2026-06-16 23:25:00,2026-06-16 23:26:17,77.8,Desktop,Chrome,Windows,/billing,/upgrade,2,Email,False,False
WSN000000000738,CUST000421,2026-06-15 07:36:00,2026-06-15 07:41:16,316.7,Mobile,Firefox,Android,/upgrade,/plans,9,Email,False,False
WSN000000000739,CUST000421,2026-06-01 05:24:00,2026-06-01 05:25:10,70.4,Mobile,Safari,iOS,/outage-status,/upgrade,4,Direct,True,False
WSN000000000740,CUST000421,2026-06-17 21:16:00,2026-06-17 21:18:58,178.5,Desktop,Edge,Windows,/home,/account,11,Search,True,False
WSN000000000741,CUST000421,2026-06-22 13:35:00,2026-06-22 13:36:34,94.7,Desktop,Chrome,Windows,/upgrade,/support,7,Search,False,False
WSN000000000742,CUST000421,2026-06-05 02:25:00,2026-06-05 02:29:39,279.4,Desktop,Chrome,Windows,/upgrade,/home,12,Direct,True,False
WSN000000000743,CUST000421,2026-06-22 15:54:00,2026-06-22 15:55:28,88.2,Desktop,Edge,Windows,/outage-status,/account,6,Direct,False,False
WSN000000000744,CUST000421,2026-06-14 12:02:00,2026-06-14 12:07:06,306.4,Desktop,Chrome,Windows,/support,/support,7,Search,True,True
WSN000000000745,CUST000425,2026-06-15 14:00:00,2026-06-15 14:03:05,185.0,Desktop,Safari,macOS,/outage-status,/upgrade,12,Social,True,False
WSN000000000746,CUST000425,2026-06-15 07:39:00,2026-06-15 07:40:52,112.9,Mobile,Chrome,Android,/account,/plans,3,Direct,True,False
WSN000000000747,CUST000427,2026-06-28 00:47:00,2026-06-28 00:47:38,38.3,Mobile,Safari,iOS,/upgrade,/plans,2,Direct,True,False
WSN000000000748,CUST000427,2026-06-24 05:22:00,2026-06-24 05:24:11,131.9,Mobile,Safari,iOS,/billing,/account,10,Search,True,False
WSN000000000749,CUST000427,2026-06-19 21:23:00,2026-06-19 21:28:31,331.5,Mobile,Chrome,Android,/upgrade,/support,10,Search,False,False
WSN000000000750,CUST000427,2026-05-31 15:54:00,2026-05-31 15:56:23,143.9,Mobile,Safari,iOS,/billing,/plans,10,Direct,True,True
WSN000000000751,CUST000427,2026-06-18 19:48:00,2026-06-18 19:49:55,115.0,Mobile,Chrome,Android,/home,/outage-status,3,Social,True,False
WSN000000000752,CUST000427,2026-06-06 22:29:00,2026-06-06 22:31:22,142.9,Mobile,Safari,iOS,/account,/support,12,Direct,False,False
WSN000000000753,CUST000427,2026-06-09 05:06:00,2026-06-09 05:08:43,163.2,Desktop,Edge,Windows,/home,/billing,4,Direct,True,False
WSN000000000754,CUST000430,2026-06-17 02:21:00,2026-06-17 02:22:47,107.8,Mobile,Safari,iOS,/outage-status,/billing,3,Direct,True,False
WSN000000000755,CUST000430,2026-06-17 10:26:00,2026-06-17 10:28:54,174.7,Mobile,Chrome,Android,/outage-status,/upgrade,10,Email,True,True
WSN000000000756,CUST000430,2026-06-19 08:55:00,2026-06-19 08:55:16,16.2,Desktop,Safari,macOS,/home,/home,1,Direct,True,False
WSN000000000757,CUST000430,2026-06-15 05:12:00,2026-06-15 05:17:16,316.5,Desktop,Edge,Windows,/upgrade,/support,9,Direct,True,False
WSN000000000758,CUST000430,2026-06-07 06:54:00,2026-06-07 06:54:10,10.0,Desktop,Edge,Windows,/home,/home,1,Email,False,False
WSN000000000759,CUST000430,2026-06-13 08:06:00,2026-06-13 08:10:08,248.7,Desktop,Chrome,Windows,/account,/plans,8,Social,False,False
WSN000000000760,CUST000430,2026-06-15 17:59:00,2026-06-15 18:00:45,105.8,Desktop,Chrome,Windows,/upgrade,/billing,3,Direct,False,False
WSN000000000761,CUST000431,2026-06-29 12:27:00,2026-06-29 12:29:46,166.4,Desktop,Chrome,Windows,/upgrade,/upgrade,6,Social,False,False
WSN000000000762,CUST000431,2026-06-15 21:24:00,2026-06-15 21:25:18,78.1,Desktop,Safari,macOS,/support,/account,3,Search,False,False
WSN000000000763,CUST000431,2026-06-21 20:37:00,2026-06-21 20:37:53,53.5,Desktop,Safari,macOS,/home,/support,3,Direct,True,False
WSN000000000764,CUST000431,2026-06-23 02:15:00,2026-06-23 02:16:43,103.0,Mobile,Chrome,Android,/upgrade,/billing,12,Search,False,False
WSN000000000765,CUST000431,2026-06-08 06:59:00,2026-06-08 07:00:08,68.9,Desktop,Safari,macOS,/outage-status,/billing,7,Email,True,True
WSN000000000766,CUST000431,2026-06-22 17:49:00,2026-06-22 17:54:13,313.3,Desktop,Edge,Windows,/account,/outage-status,8,Search,False,False
WSN000000000767,CUST000431,2026-06-19 02:26:00,2026-06-19 02:28:25,145.8,Mobile,Chrome,iOS,/support,/plans,8,Search,True,False
WSN000000000768,CUST000431,2026-06-12 16:56:00,2026-06-12 17:02:32,392.0,Mobile,Chrome,Android,/billing,/account,9,Direct,True,True
WSN000000000769,CUST000432,2026-06-09 05:20:00,2026-06-09 05:22:29,149.2,Mobile,Safari,iOS,/billing,/account,6,Direct,False,False
WSN000000000770,CUST000432,2026-06-24 03:51:00,2026-06-24 03:57:56,416.1,Desktop,Chrome,Windows,/home,/outage-status,11,Email,True,False
WSN000000000771,CUST000432,2026-05-31 10:54:00,2026-05-31 10:55:28,88.6,Mobile,Chrome,Android,/outage-status,/billing,4,Search,True,True
WSN000000000772,CUST000432,2026-06-22 21:39:00,2026-06-22 21:41:04,124.0,Mobile,Safari,iOS,/upgrade,/support,3,Direct,True,False
WSN000000000773,CUST000432,2026-06-25 03:59:00,2026-06-25 04:01:19,139.9,Desktop,Safari,macOS,/account,/home,11,Direct,False,False
WSN000000000774,CUST000435,2026-06-27 05:49:00,2026-06-27 05:49:54,54.6,Mobile,Safari,iOS,/home,/home,5,Direct,True,False
WSN000000000775,CUST000435,2026-06-04 06:35:00,2026-06-04 06:38:05,185.4,Mobile,Safari,iOS,/support,/upgrade,11,Direct,False,False
WSN000000000776,CUST000435,2026-06-09 18:47:00,2026-06-09 18:51:25,265.2,Desktop,Edge,Windows,/billing,/home,6,Search,True,True
WSN000000000777,CUST000435,2026-06-14 13:52:00,2026-06-14 13:57:29,329.5,Mobile,Firefox,Android,/plans,/support,9,Search,True,False
WSN000000000778,CUST000435,2026-06-08 03:56:00,2026-06-08 03:56:29,29.4,Mobile,Safari,iOS,/outage-status,/support,2,Search,True,False
WSN000000000779,CUST000435,2026-06-04 23:31:00,2026-06-04 23:31:47,47.7,Mobile,Safari,iOS,/plans,/outage-status,3,Email,False,False
WSN000000000780,CUST000435,2026-06-25 15:02:00,2026-06-25 15:02:19,19.2,Desktop,Chrome,macOS,/support,/support,1,Social,False,False
WSN000000000781,CUST000436,2026-06-16 07:26:00,2026-06-16 07:28:50,170.4,Mobile,Safari,iOS,/outage-status,/plans,7,Social,True,False
WSN000000000782,CUST000436,2026-06-29 20:08:00,2026-06-29 20:09:25,85.9,Desktop,Edge,Windows,/plans,/upgrade,4,Email,False,False
WSN000000000783,CUST000436,2026-06-01 03:07:00,2026-06-01 03:10:35,215.3,Mobile,Chrome,Android,/billing,/home,12,Direct,True,False
WSN000000000784,CUST000438,2026-06-14 07:41:00,2026-06-14 07:47:26,386.0,Mobile,Chrome,Android,/upgrade,/support,11,Direct,False,False
