invoice_line_id,invoice_id,description,category,amount
INL00001538,INV0000906,One-time activation fee,one-time,35.0
INL00001539,INV0000906,Partial month proration,one-time,23.09
INL00001540,INV0000907,PROD_INT monthly service,recurring,70.0
INL00001541,INV0000907,One-time activation fee,one-time,35.0
INL00001542,INV0000907,Partial month proration,one-time,36.62
INL00001543,INV0000908,PROD_INT monthly service,recurring,70.0
INL00001544,INV0000909,PROD_INT monthly service,recurring,70.0
INL00001545,INV0000909,Data usage overage,usage,19.5
INL00001546,INV0000910,PROD_INT monthly service,recurring,70.0
INL00001547,INV0000910,PROD_MOB monthly service,recurring,37.0
INL00001548,INV0000910,Goodwill/service credit,credit,-9.43
INL00001549,INV0000911,PROD_INT monthly service,recurring,70.0
INL00001550,INV0000911,PROD_MOB monthly service,recurring,37.0
INL00001551,INV0000912,PROD_INT monthly service,recurring,70.0
INL00001552,INV0000912,PROD_MOB monthly service,recurring,37.0
INL00001553,INV0000913,PROD_INT monthly service,recurring,70.0
INL00001554,INV0000913,PROD_MOB monthly service,recurring,37.0
INL00001555,INV0000914,PROD_INT monthly service,recurring,70.0
INL00001556,INV0000914,PROD_MOB monthly service,recurring,37.0
INL00001557,INV0000915,PROD_INT monthly service,recurring,70.0
INL00001558,INV0000915,PROD_MOB monthly service,recurring,37.0
INL00001559,INV0000916,PROD_INT monthly service,recurring,70.0
INL00001560,INV0000916,PROD_MOB monthly service,recurring,37.0
INL00001561,INV0000917,PROD_INT monthly service,recurring,70.0
INL00001562,INV0000917,PROD_MOB monthly service,recurring,37.0
INL00001563,INV0000918,PROD_INT monthly service,recurring,70.0
INL00001564,INV0000918,PROD_MOB monthly service,recurring,37.0
INL00001565,INV0000918,Data usage overage,usage,21.74
INL00001566,INV0000919,PROD_INT monthly service,recurring,90.0
INL00001567,INV0000919,One-time activation fee,one-time,35.0
INL00001568,INV0000919,Partial month proration,one-time,25.25
INL00001569,INV0000920,PROD_INT monthly service,recurring,90.0
INL00001570,INV0000921,PROD_INT monthly service,recurring,90.0
INL00001571,INV0000921,Goodwill/service credit,credit,-18.44
INL00001572,INV0000922,PROD_INT monthly service,recurring,90.0
INL00001573,INV0000923,PROD_INT monthly service,recurring,90.0
INL00001574,INV0000924,PROD_INT monthly service,recurring,90.0
INL00001575,INV0000925,PROD_INT monthly service,recurring,90.0
INL00001576,INV0000926,PROD_INT monthly service,recurring,90.0
INL00001577,INV0000927,PROD_INT monthly service,recurring,90.0
INL00001578,INV0000927,Data usage overage,usage,37.1
INL00001579,INV0000928,PROD_INT monthly service,recurring,90.0
INL00001580,INV0000929,PROD_INT monthly service,recurring,90.0
INL00001581,INV0000930,PROD_INT monthly service,recurring,90.0
INL00001582,INV0000931,PROD_INT monthly service,recurring,70.0
INL00001583,INV0000931,One-time activation fee,one-time,35.0
INL00001584,INV0000931,Partial month proration,one-time,38.19
INL00001585,INV0000932,PROD_INT monthly service,recurring,70.0
INL00001586,INV0000933,PROD_INT monthly service,recurring,70.0
INL00001587,INV0000933,Data usage overage,usage,34.07
INL00001588,INV0000934,PROD_INT monthly service,recurring,70.0
INL00001589,INV0000935,PROD_INT monthly service,recurring,70.0
INL00001590,INV0000936,PROD_INT monthly service,recurring,70.0
INL00001591,INV0000936,PROD_MOB monthly service,recurring,47.0
INL00001592,INV0000937,PROD_INT monthly service,recurring,70.0
INL00001593,INV0000937,PROD_MOB monthly service,recurring,47.0
INL00001594,INV0000938,PROD_INT monthly service,recurring,120.0
INL00001595,INV0000938,One-time activation fee,one-time,35.0
INL00001596,INV0000938,Partial month proration,one-time,49.3
INL00001597,INV0000938,Data usage overage,usage,12.03
INL00001598,INV0000939,PROD_INT monthly service,recurring,120.0
INL00001599,INV0000939,Data usage overage,usage,19.84
INL00001600,INV0000940,PROD_INT monthly service,recurring,120.0
INL00001601,INV0000941,PROD_INT monthly service,recurring,50.0
INL00001602,INV0000941,One-time activation fee,one-time,35.0
INL00001603,INV0000941,Partial month proration,one-time,11.6
INL00001604,INV0000942,PROD_INT monthly service,recurring,50.0
INL00001605,INV0000943,PROD_INT monthly service,recurring,50.0
INL00001606,INV0000944,PROD_INT monthly service,recurring,50.0
INL00001607,INV0000944,Data usage overage,usage,32.14
INL00001608,INV0000944,Goodwill/service credit,credit,-13.42
INL00001609,INV0000945,PROD_INT monthly service,recurring,50.0
INL00001610,INV0000945,Goodwill/service credit,credit,-10.05
INL00001611,INV0000946,PROD_INT monthly service,recurring,50.0
INL00001612,INV0000947,PROD_INT monthly service,recurring,50.0
INL00001613,INV0000947,Goodwill/service credit,credit,-18.4
INL00001614,INV0000948,PROD_INT monthly service,recurring,50.0
INL00001615,INV0000948,Data usage overage,usage,27.17
INL00001616,INV0000949,PROD_INT monthly service,recurring,50.0
INL00001617,INV0000950,PROD_INT monthly service,recurring,50.0
INL00001618,INV0000951,PROD_INT monthly service,recurring,50.0
INL00001619,INV0000951,Data usage overage,usage,13.8
INL00001620,INV0000952,PROD_INT monthly service,recurring,50.0
INL00001621,INV0000952,PROD_MOB monthly service,recurring,25.0
INL00001622,INV0000953,PROD_INT monthly service,recurring,50.0
INL00001623,INV0000953,PROD_MOB monthly service,recurring,67.0
INL00001624,INV0000953,One-time activation fee,one-time,35.0
INL00001625,INV0000953,Partial month proration,one-time,58.19
INL00001626,INV0000954,PROD_INT monthly service,recurring,70.0
INL00001627,INV0000954,One-time activation fee,one-time,35.0
INL00001628,INV0000954,Partial month proration,one-time,40.57
INL00001629,INV0000955,PROD_INT monthly service,recurring,70.0
INL00001630,INV0000956,PROD_INT monthly service,recurring,70.0
INL00001631,INV0000956,Goodwill/service credit,credit,-11.66
INL00001632,INV0000957,PROD_INT monthly service,recurring,70.0
INL00001633,INV0000958,PROD_INT monthly service,recurring,70.0
INL00001634,INV0000959,PROD_INT monthly service,recurring,70.0
INL00001635,INV0000960,PROD_INT monthly service,recurring,70.0
INL00001636,INV0000961,PROD_INT monthly service,recurring,70.0
INL00001637,INV0000962,PROD_INT monthly service,recurring,70.0
INL00001638,INV0000962,PROD_MOB monthly service,recurring,40.0
INL00001639,INV0000963,PROD_INT monthly service,recurring,70.0
INL00001640,INV0000963,PROD_MOB monthly service,recurring,40.0
INL00001641,INV0000964,PROD_INT monthly service,recurring,70.0
INL00001642,INV0000964,PROD_MOB monthly service,recurring,40.0
INL00001643,INV0000964,Data usage overage,usage,12.86
INL00001644,INV0000965,PROD_INT monthly service,recurring,70.0
INL00001645,INV0000965,PROD_MOB monthly service,recurring,40.0
INL00001646,INV0000966,PROD_INT monthly service,recurring,90.0
INL00001647,INV0000966,One-time activation fee,one-time,35.0
INL00001648,INV0000966,Partial month proration,one-time,31.53
INL00001649,INV0000967,PROD_INT monthly service,recurring,90.0
INL00001650,INV0000968,PROD_INT monthly service,recurring,90.0
INL00001651,INV0000969,PROD_INT monthly service,recurring,90.0
INL00001652,INV0000970,PROD_INT monthly service,recurring,90.0
INL00001653,INV0000971,PROD_INT monthly service,recurring,90.0
INL00001654,INV0000972,PROD_INT monthly service,recurring,90.0
INL00001655,INV0000972,Goodwill/service credit,credit,-6.62
INL00001656,INV0000973,PROD_INT monthly service,recurring,90.0
INL00001657,INV0000974,PROD_INT monthly service,recurring,55.0
INL00001658,INV0000974,One-time activation fee,one-time,35.0
INL00001659,INV0000974,Partial month proration,one-time,31.06
INL00001660,INV0000974,Data usage overage,usage,16.26
INL00001661,INV0000975,PROD_INT monthly service,recurring,55.0
INL00001662,INV0000976,PROD_INT monthly service,recurring,55.0
INL00001663,INV0000976,Goodwill/service credit,credit,-29.15
INL00001664,INV0000977,PROD_INT monthly service,recurring,55.0
INL00001665,INV0000978,PROD_INT monthly service,recurring,55.0
INL00001666,INV0000979,PROD_INT monthly service,recurring,55.0
INL00001667,INV0000980,PROD_INT monthly service,recurring,55.0
INL00001668,INV0000981,PROD_INT monthly service,recurring,55.0
INL00001669,INV0000982,PROD_INT monthly service,recurring,55.0
INL00001670,INV0000982,PROD_TV monthly service,recurring,45.0
INL00001671,INV0000983,PROD_INT monthly service,recurring,55.0
INL00001672,INV0000983,PROD_TV monthly service,recurring,45.0
INL00001673,INV0000984,PROD_INT monthly service,recurring,55.0
INL00001674,INV0000984,PROD_TV monthly service,recurring,45.0
INL00001675,INV0000984,Data usage overage,usage,18.46
INL00001676,INV0000985,PROD_INT monthly service,recurring,70.0
INL00001677,INV0000985,One-time activation fee,one-time,35.0
INL00001678,INV0000985,Partial month proration,one-time,14.94
INL00001679,INV0000986,PROD_INT monthly service,recurring,70.0
INL00001680,INV0000986,Goodwill/service credit,credit,-29.31
INL00001681,INV0000987,PROD_INT monthly service,recurring,70.0
INL00001682,INV0000988,PROD_INT monthly service,recurring,70.0
INL00001683,INV0000988,Goodwill/service credit,credit,-10.96
INL00001684,INV0000989,PROD_INT monthly service,recurring,70.0
INL00001685,INV0000990,PROD_INT monthly service,recurring,70.0
INL00001686,INV0000991,PROD_INT monthly service,recurring,70.0
INL00001687,INV0000991,Data usage overage,usage,8.75
INL00001688,INV0000992,PROD_INT monthly service,recurring,70.0
INL00001689,INV0000993,PROD_INT monthly service,recurring,70.0
INL00001690,INV0000994,PROD_INT monthly service,recurring,70.0
INL00001691,INV0000995,PROD_INT monthly service,recurring,70.0
INL00001692,INV0000996,PROD_INT monthly service,recurring,70.0
INL00001693,INV0000997,PROD_INT monthly service,recurring,50.0
INL00001694,INV0000997,One-time activation fee,one-time,35.0
INL00001695,INV0000997,Partial month proration,one-time,28.88
INL00001696,INV0000998,PROD_INT monthly service,recurring,50.0
INL00001697,INV0000999,PROD_INT monthly service,recurring,50.0
INL00001698,INV0001000,PROD_INT monthly service,recurring,50.0
INL00001699,INV0001001,PROD_INT monthly service,recurring,50.0
INL00001700,INV0001002,PROD_INT monthly service,recurring,50.0
INL00001701,INV0001003,PROD_INT monthly service,recurring,50.0
INL00001702,INV0001004,PROD_INT monthly service,recurring,50.0
INL00001703,INV0001005,PROD_INT monthly service,recurring,50.0
INL00001704,INV0001006,PROD_INT monthly service,recurring,50.0
INL00001705,INV0001007,PROD_INT monthly service,recurring,50.0
INL00001706,INV0001007,Data usage overage,usage,17.65
INL00001707,INV0001008,PROD_INT monthly service,recurring,50.0
INL00001708,INV0001009,PROD_INT monthly service,recurring,75.0
INL00001709,INV0001009,One-time activation fee,one-time,35.0
INL00001710,INV0001009,Partial month proration,one-time,39.44
INL00001711,INV0001010,PROD_INT monthly service,recurring,75.0
INL00001712,INV0001011,PROD_INT monthly service,recurring,75.0
INL00001713,INV0001012,PROD_INT monthly service,recurring,75.0
INL00001714,INV0001013,PROD_INT monthly service,recurring,75.0
INL00001715,INV0001014,PROD_INT monthly service,recurring,75.0
INL00001716,INV0001015,PROD_INT monthly service,recurring,75.0
INL00001717,INV0001016,PROD_INT monthly service,recurring,75.0
INL00001718,INV0001017,PROD_INT monthly service,recurring,75.0
INL00001719,INV0001018,PROD_INT monthly service,recurring,75.0
INL00001720,INV0001018,Data usage overage,usage,18.23
INL00001721,INV0001019,PROD_INT monthly service,recurring,75.0
INL00001722,INV0001020,PROD_INT monthly service,recurring,75.0
INL00001723,INV0001021,PROD_INT monthly service,recurring,95.0
INL00001724,INV0001021,One-time activation fee,one-time,35.0
INL00001725,INV0001021,Partial month proration,one-time,27.15
INL00001726,INV0001022,PROD_INT monthly service,recurring,95.0
INL00001727,INV0001023,PROD_INT monthly service,recurring,95.0
INL00001728,INV0001024,PROD_INT monthly service,recurring,95.0
INL00001729,INV0001024,Goodwill/service credit,credit,-7.93
INL00001730,INV0001025,PROD_INT monthly service,recurring,95.0
INL00001731,INV0001026,PROD_INT monthly service,recurring,95.0
INL00001732,INV0001027,PROD_INT monthly service,recurring,95.0
INL00001733,INV0001028,PROD_INT monthly service,recurring,95.0
INL00001734,INV0001028,Data usage overage,usage,26.79
INL00001735,INV0001029,PROD_INT monthly service,recurring,95.0
INL00001736,INV0001030,PROD_INT monthly service,recurring,95.0
INL00001737,INV0001031,PROD_INT monthly service,recurring,95.0
INL00001738,INV0001032,PROD_INT monthly service,recurring,95.0
INL00001739,INV0001033,PROD_INT monthly service,recurring,55.0
INL00001740,INV0001033,One-time activation fee,one-time,35.0
INL00001741,INV0001033,Partial month proration,one-time,31.81
INL00001742,INV0001033,Data usage overage,usage,18.63
INL00001743,INV0001034,PROD_INT monthly service,recurring,55.0
INL00001744,INV0001034,PROD_MOB monthly service,recurring,40.0
INL00001745,INV0001035,PROD_INT monthly service,recurring,55.0
INL00001746,INV0001035,PROD_MOB monthly service,recurring,40.0
INL00001747,INV0001036,PROD_INT monthly service,recurring,55.0
INL00001748,INV0001036,PROD_MOB monthly service,recurring,40.0
INL00001749,INV0001037,PROD_INT monthly service,recurring,55.0
INL00001750,INV0001037,PROD_MOB monthly service,recurring,40.0
INL00001751,INV0001037,Goodwill/service credit,credit,-6.36
INL00001752,INV0001038,PROD_INT monthly service,recurring,55.0
INL00001753,INV0001038,PROD_MOB monthly service,recurring,40.0
INL00001754,INV0001039,PROD_INT monthly service,recurring,55.0
INL00001755,INV0001039,PROD_MOB monthly service,recurring,40.0
INL00001756,INV0001039,Data usage overage,usage,22.32
INL00001757,INV0001040,PROD_INT monthly service,recurring,55.0
INL00001758,INV0001040,PROD_MOB monthly service,recurring,40.0
INL00001759,INV0001041,PROD_INT monthly service,recurring,55.0
INL00001760,INV0001041,PROD_MOB monthly service,recurring,40.0
INL00001761,INV0001041,Data usage overage,usage,23.04
INL00001762,INV0001042,PROD_INT monthly service,recurring,55.0
INL00001763,INV0001042,PROD_MOB monthly service,recurring,40.0
INL00001764,INV0001043,PROD_INT monthly service,recurring,55.0
INL00001765,INV0001043,PROD_MOB monthly service,recurring,40.0
INL00001766,INV0001043,Data usage overage,usage,30.94
INL00001767,INV0001044,PROD_INT monthly service,recurring,55.0
INL00001768,INV0001044,PROD_MOB monthly service,recurring,40.0
INL00001769,INV0001045,PROD_INT monthly service,recurring,50.0
INL00001770,INV0001045,One-time activation fee,one-time,35.0
INL00001771,INV0001045,Partial month proration,one-time,22.26
INL00001772,INV0001046,PROD_INT monthly service,recurring,50.0
INL00001773,INV0001047,PROD_INT monthly service,recurring,50.0
INL00001774,INV0001048,PROD_INT monthly service,recurring,50.0
INL00001775,INV0001048,Data usage overage,usage,21.78
INL00001776,INV0001049,PROD_INT monthly service,recurring,50.0
INL00001777,INV0001049,Goodwill/service credit,credit,-12.58
INL00001778,INV0001050,PROD_INT monthly service,recurring,50.0
INL00001779,INV0001050,Data usage overage,usage,18.16
INL00001780,INV0001051,PROD_INT monthly service,recurring,50.0
INL00001781,INV0001052,PROD_INT monthly service,recurring,50.0
INL00001782,INV0001053,PROD_INT monthly service,recurring,50.0
INL00001783,INV0001054,PROD_INT monthly service,recurring,50.0
INL00001784,INV0001054,Data usage overage,usage,20.1
INL00001785,INV0001055,PROD_INT monthly service,recurring,50.0
INL00001786,INV0001056,PROD_INT monthly service,recurring,50.0
INL00001787,INV0001057,PROD_INT monthly service,recurring,50.0
INL00001788,INV0001057,One-time activation fee,one-time,35.0
INL00001789,INV0001057,Partial month proration,one-time,28.42
INL00001790,INV0001058,PROD_INT monthly service,recurring,50.0
INL00001791,INV0001058,Data usage overage,usage,36.53
INL00001792,INV0001059,PROD_INT monthly service,recurring,50.0
INL00001793,INV0001060,PROD_INT monthly service,recurring,50.0
INL00001794,INV0001060,Data usage overage,usage,38.08
INL00001795,INV0001061,PROD_INT monthly service,recurring,50.0
INL00001796,INV0001062,PROD_INT monthly service,recurring,50.0
INL00001797,INV0001063,PROD_INT monthly service,recurring,50.0
INL00001798,INV0001064,PROD_INT monthly service,recurring,50.0
INL00001799,INV0001065,PROD_INT monthly service,recurring,50.0
INL00001800,INV0001066,PROD_INT monthly service,recurring,50.0
INL00001801,INV0001066,Goodwill/service credit,credit,-6.9
INL00001802,INV0001067,PROD_INT monthly service,recurring,50.0
INL00001803,INV0001068,PROD_INT monthly service,recurring,50.0
INL00001804,INV0001069,PROD_INT monthly service,recurring,95.0
