subscription_id,account_id,product_id,plan_id,device_id,start_date,end_date,status,mrc
SUB001212,ACCT000763,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2024-02-11,2024-06-19,cancelled,115.0
SUB001213,ACCT000764,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2023-09-22,,active,115.0
SUB001214,ACCT000765,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-06-17,,active,70.0
SUB001215,ACCT000765,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2026-06-30,,active,55.0
SUB001216,ACCT000766,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2019-06-05,,active,90.0
SUB001217,ACCT000767,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-03-23,,active,70.0
SUB001218,ACCT000767,PROD_MOB,PLAN_MOB_40,DEV_NONE,2026-06-30,,active,40.0
SUB001219,ACCT000768,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-09-15,,active,95.0
SUB001220,ACCT000769,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2019-10-28,,active,95.0
SUB001221,ACCT000770,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-04-02,,active,90.0
SUB001222,ACCT000770,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2024-01-03,,active,55.0
SUB001223,ACCT000771,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-09-11,,active,55.0
SUB001224,ACCT000772,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-05-11,,active,95.0
SUB001225,ACCT000773,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-10-17,,active,95.0
SUB001226,ACCT000774,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-11-29,,active,75.0
SUB001227,ACCT000775,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-04-17,,active,70.0
SUB001228,ACCT000775,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2025-07-19,,active,62.0
SUB001229,ACCT000776,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-06-05,2025-06-03,cancelled,90.0
SUB001230,ACCT000776,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2024-08-09,2025-06-03,cancelled,67.0
SUB001231,ACCT000777,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2022-07-18,,active,90.0
SUB001232,ACCT000777,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2023-04-09,,active,77.0
SUB001233,ACCT000778,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-02-13,,active,95.0
SUB001234,ACCT000779,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-06-24,2023-10-30,cancelled,55.0
SUB001235,ACCT000779,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2023-07-07,2023-10-30,cancelled,55.0
SUB001236,ACCT000779,PROD_TV,PLAN_TV_STD,DEV_NONE,2023-09-01,2023-10-30,cancelled,45.0
SUB001237,ACCT000780,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-02-19,,active,70.0
SUB001238,ACCT000780,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2024-02-11,,active,55.0
SUB001239,ACCT000781,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2021-12-05,,active,75.0
SUB001240,ACCT000781,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2022-09-08,,active,67.0
SUB001241,ACCT000782,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-08-21,,active,90.0
SUB001242,ACCT000782,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,,active,25.0
SUB001243,ACCT000783,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-08-04,,active,55.0
SUB001244,ACCT000784,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-05-28,,active,115.0
SUB001245,ACCT000784,PROD_MOB,PLAN_MOB_40,DEV_NONE,2025-11-08,,active,40.0
SUB001246,ACCT000785,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-05-23,,active,70.0
SUB001247,ACCT000785,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2025-02-17,,active,47.0
SUB001248,ACCT000786,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-06-14,,active,90.0
SUB001249,ACCT000786,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2026-06-30,,active,37.0
SUB001250,ACCT000787,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2025-10-20,,active,120.0
SUB001251,ACCT000787,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-06-20,,active,77.0
SUB001252,ACCT000787,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-01-27,,active,45.0
SUB001253,ACCT000788,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-05-07,2025-06-20,cancelled,70.0
SUB001254,ACCT000789,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2019-02-25,,active,95.0
SUB001255,ACCT000790,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-10-08,,active,70.0
SUB001256,ACCT000790,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2023-11-23,,active,67.0
SUB001257,ACCT000791,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2025-12-29,,active,120.0
SUB001258,ACCT000791,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-03-24,,active,77.0
SUB001259,ACCT000792,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-06-24,,active,90.0
SUB001260,ACCT000793,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-08-25,,active,70.0
SUB001261,ACCT000793,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2025-08-26,,active,67.0
SUB001262,ACCT000794,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-08-24,,active,50.0
SUB001263,ACCT000794,PROD_MOB,PLAN_MOB_10,DEV_NONE,2026-04-19,,active,25.0
SUB001264,ACCT000795,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2022-02-19,,active,50.0
SUB001265,ACCT000795,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2022-08-30,,active,67.0
SUB001266,ACCT000796,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-12-18,,active,70.0
SUB001267,ACCT000797,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-10-10,,active,55.0
SUB001268,ACCT000797,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2024-04-27,,active,25.0
SUB001269,ACCT000798,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-06-29,,active,95.0
SUB001270,ACCT000799,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-09-05,,active,50.0
SUB001271,ACCT000800,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-09-21,,active,75.0
SUB001272,ACCT000801,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-05-21,,active,55.0
SUB001273,ACCT000801,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2024-02-27,,active,55.0
SUB001274,ACCT000801,PROD_TV,PLAN_TV_STD,DEV_NONE,2023-10-04,,active,45.0
SUB001275,ACCT000802,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2022-08-14,,active,55.0
SUB001276,ACCT000803,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-02-04,,active,50.0
SUB001277,ACCT000803,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2025-01-04,,active,62.0
SUB001278,ACCT000804,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2022-07-15,,active,55.0
SUB001279,ACCT000804,PROD_TV,PLAN_TV_STD,DEV_NONE,2022-07-28,,active,45.0
SUB001280,ACCT000805,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-06-14,,active,70.0
SUB001281,ACCT000805,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,,active,25.0
SUB001282,ACCT000806,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-05-21,,active,95.0
SUB001283,ACCT000806,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2024-10-18,,active,47.0
SUB001284,ACCT000807,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2023-10-05,,active,95.0
SUB001285,ACCT000807,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-06-26,,active,45.0
SUB001286,ACCT000808,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-06-28,,active,50.0
SUB001287,ACCT000808,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2023-08-21,,active,37.0
SUB001288,ACCT000809,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-05-20,,active,70.0
SUB001289,ACCT000810,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-06-20,,active,70.0
SUB001290,ACCT000811,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-05-26,,active,55.0
SUB001291,ACCT000812,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-11-13,,active,115.0
SUB001292,ACCT000813,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-04-11,,active,70.0
SUB001293,ACCT000814,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2022-01-30,,active,75.0
SUB001294,ACCT000815,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2022-06-13,,active,95.0
SUB001295,ACCT000815,PROD_MOB,PLAN_MOB_10,DEV_NONE,2022-07-03,,active,25.0
SUB001296,ACCT000816,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-06-24,,active,75.0
SUB001297,ACCT000817,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-05-14,,active,50.0
SUB001298,ACCT000818,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2022-09-25,,active,50.0
SUB001299,ACCT000819,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-10-29,2025-07-28,cancelled,70.0
SUB001300,ACCT000820,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2022-03-15,,active,75.0
SUB001301,ACCT000820,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2023-01-07,,active,67.0
SUB001302,ACCT000820,PROD_TV,PLAN_TV_STD,DEV_NONE,2022-06-10,,active,45.0
SUB001303,ACCT000821,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2026-06-14,,active,115.0
SUB001304,ACCT000821,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-06-30,,active,77.0
SUB001305,ACCT000822,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2017-09-08,,active,75.0
SUB001306,ACCT000822,PROD_MOB,PLAN_MOB_40,DEV_NONE,2018-04-13,,active,40.0
SUB001307,ACCT000823,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-03-15,,active,70.0
SUB001308,ACCT000823,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2025-06-03,,active,67.0
SUB001309,ACCT000824,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-03-20,,active,75.0
SUB001310,ACCT000825,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-12-19,,active,90.0
SUB001311,ACCT000825,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2024-04-17,,active,77.0
SUB001312,ACCT000826,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2020-01-25,,active,50.0
SUB001313,ACCT000827,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2021-12-10,,active,90.0
SUB001314,ACCT000828,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2026-06-24,,active,115.0
SUB001315,ACCT000828,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2026-06-30,,active,67.0
SUB001316,ACCT000829,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2021-09-27,,active,90.0
SUB001317,ACCT000830,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-09-30,,active,50.0
SUB001318,ACCT000831,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-12-22,2025-07-21,cancelled,95.0
SUB001319,ACCT000832,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2018-12-28,,active,75.0
SUB001320,ACCT000832,PROD_TV,PLAN_TV_STD,DEV_NONE,2019-02-27,,active,45.0
SUB001321,ACCT000833,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2023-12-06,,active,95.0
SUB001322,ACCT000834,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2022-04-26,2023-11-28,cancelled,50.0
SUB001323,ACCT000834,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2022-09-03,2023-11-28,cancelled,62.0
SUB001324,ACCT000835,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-06-07,,active,55.0
SUB001325,ACCT000836,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-05-13,,active,70.0
SUB001326,ACCT000837,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-05-10,,active,55.0
SUB001327,ACCT000837,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-05-21,,active,45.0
SUB001328,ACCT000838,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-08-27,,active,95.0
SUB001329,ACCT000838,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2025-10-16,,active,77.0
SUB001330,ACCT000839,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-02-19,,active,95.0
SUB001331,ACCT000839,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2025-01-19,,active,55.0
SUB001332,ACCT000839,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-04-17,,active,45.0
SUB001333,ACCT000840,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-04-04,,active,95.0
SUB001334,ACCT000841,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2016-11-17,,active,75.0
SUB001335,ACCT000841,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2017-11-02,,active,37.0
SUB001336,ACCT000842,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2022-07-29,,active,90.0
SUB001337,ACCT000843,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2021-06-18,,active,55.0
SUB001338,ACCT000844,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-06-17,,active,70.0
SUB001339,ACCT000844,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB001340,ACCT000845,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-02-01,,active,90.0
SUB001341,ACCT000845,PROD_MOB,PLAN_MOB_40,DEV_NONE,2023-03-28,,active,40.0
SUB001342,ACCT000846,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-11-02,,active,50.0
SUB001343,ACCT000847,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2021-05-26,,active,50.0
SUB001344,ACCT000847,PROD_TV,PLAN_TV_STD,DEV_NONE,2022-06-24,,active,45.0
SUB001345,ACCT000848,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-06-16,,active,50.0
SUB001346,ACCT000848,PROD_TV,PLAN_TV_STD,DEV_NONE,2023-10-05,,active,45.0
SUB001347,ACCT000849,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-09-06,2025-12-13,cancelled,70.0
SUB001348,ACCT000850,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-11-28,,active,90.0
SUB001349,ACCT000851,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-04-22,,active,50.0
SUB001350,ACCT000851,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2025-04-25,,active,62.0
SUB001351,ACCT000852,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2022-03-15,,active,50.0
SUB001352,ACCT000853,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2021-03-26,,active,115.0
SUB001353,ACCT000853,PROD_MOB,PLAN_MOB_10,DEV_NONE,2022-02-12,,active,25.0
SUB001354,ACCT000854,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-02-05,,active,70.0
SUB001355,ACCT000855,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2017-11-01,,active,95.0
SUB001356,ACCT000855,PROD_TV,PLAN_TV_STD,DEV_NONE,2018-08-10,,active,45.0
SUB001357,ACCT000856,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2022-05-29,,active,50.0
SUB001358,ACCT000856,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2022-08-21,,active,25.0
SUB001359,ACCT000857,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2025-08-25,2027-07-12,cancelled,120.0
SUB001360,ACCT000857,PROD_MOB,PLAN_MOB_40,DEV_NONE,2026-03-16,2027-07-12,cancelled,40.0
SUB001361,ACCT000857,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-05-02,2027-07-12,cancelled,45.0
SUB001362,ACCT000858,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-11-01,,active,90.0
SUB001363,ACCT000858,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,,active,25.0
SUB001364,ACCT000859,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-10-02,,active,50.0
SUB001365,ACCT000859,PROD_MOB,PLAN_MOB_40,DEV_NONE,2025-02-23,,active,40.0
SUB001366,ACCT000860,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-01-23,,active,55.0
SUB001367,ACCT000861,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2023-10-09,,active,95.0
SUB001368,ACCT000861,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2023-10-14,,active,67.0
SUB001369,ACCT000862,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-06-13,,active,55.0
SUB001370,ACCT000863,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-12-16,,active,50.0
SUB001371,ACCT000863,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-02-28,,active,45.0
SUB001372,ACCT000864,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-01-22,,active,55.0
SUB001373,ACCT000865,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-04-21,2025-02-24,cancelled,90.0
SUB001374,ACCT000866,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-02-21,,active,75.0
SUB001375,ACCT000867,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2022-05-19,,active,90.0
SUB001376,ACCT000868,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-04-05,,active,50.0
SUB001377,ACCT000868,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-06-30,,active,77.0
SUB001378,ACCT000869,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2026-02-04,,active,120.0
SUB001379,ACCT000869,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2026-03-28,,active,67.0
SUB001380,ACCT000870,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-06-15,,active,95.0
SUB001381,ACCT000871,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-02-19,,active,95.0
SUB001382,ACCT000871,PROD_MOB,PLAN_MOB_40,DEV_NONE,2025-11-26,,active,40.0
SUB001383,ACCT000871,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-09-03,,active,45.0
SUB001384,ACCT000872,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-06-01,,active,70.0
SUB001385,ACCT000873,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-02-18,2026-08-17,cancelled,50.0
SUB001386,ACCT000873,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-03-18,2026-08-17,cancelled,45.0
SUB001387,ACCT000874,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-05-29,,active,70.0
SUB001388,ACCT000875,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-08-15,2027-01-28,cancelled,70.0
SUB001389,ACCT000876,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-02-26,,active,90.0
SUB001390,ACCT000876,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2024-04-10,,active,62.0
SUB001391,ACCT000877,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-05-12,,active,95.0
SUB001392,ACCT000877,PROD_MOB,PLAN_MOB_40,DEV_NONE,2026-06-30,,active,40.0
SUB001393,ACCT000878,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-08-19,,active,55.0
SUB001394,ACCT000879,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-02-08,,active,95.0
SUB001395,ACCT000879,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-04-12,,active,45.0
SUB001396,ACCT000880,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2022-06-16,,active,90.0
SUB001397,ACCT000881,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-06-08,,active,70.0
SUB001398,ACCT000881,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2026-06-30,,active,67.0
SUB001399,ACCT000881,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB001400,ACCT000882,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-07-05,,active,70.0
SUB001401,ACCT000883,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-03-18,,active,90.0
SUB001402,ACCT000883,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2026-06-30,,active,37.0
SUB001403,ACCT000884,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2021-03-25,,active,90.0
SUB001404,ACCT000885,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-06-01,,active,75.0
SUB001405,ACCT000886,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-07-14,,active,95.0
SUB001406,ACCT000887,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-01-29,2027-11-08,cancelled,50.0
SUB001407,ACCT000887,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2026-06-30,2027-11-08,cancelled,37.0
SUB001408,ACCT000888,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-09-16,,active,75.0
SUB001409,ACCT000889,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-11-19,,active,70.0
SUB001410,ACCT000890,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-09-20,,active,70.0
SUB001411,ACCT000891,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2022-09-19,,active,90.0
SUB001412,ACCT000891,PROD_MOB,PLAN_MOB_10,DEV_NONE,2023-04-29,,active,25.0
SUB001413,ACCT000892,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-06-28,2027-05-05,cancelled,95.0
SUB001414,ACCT000892,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,2027-05-05,cancelled,25.0
SUB001415,ACCT000893,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-09-26,,active,75.0
SUB001416,ACCT000893,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2026-04-06,,active,67.0
SUB001417,ACCT000893,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-05-08,,active,25.0
SUB001418,ACCT000894,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-02-14,,active,90.0
SUB001419,ACCT000895,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-02-03,,active,75.0
SUB001420,ACCT000896,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-06-22,2026-12-31,cancelled,70.0
SUB001421,ACCT000897,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-05-01,,active,55.0
SUB001422,ACCT000897,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-10-20,,active,45.0
SUB001423,ACCT000898,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-08-22,,active,75.0
SUB001424,ACCT000899,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2025-02-18,,active,120.0
SUB001425,ACCT000900,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2022-09-19,2023-10-16,cancelled,75.0
SUB001426,ACCT000900,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2023-06-10,2023-10-16,cancelled,25.0
SUB001427,ACCT000901,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-03-15,,active,75.0
SUB001428,ACCT000901,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2026-06-30,,active,52.0
SUB001429,ACCT000902,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-11-29,,active,95.0
SUB001430,ACCT000903,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-10-27,,active,75.0
SUB001431,ACCT000903,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2025-02-13,,active,77.0
SUB001432,ACCT000904,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-07-04,,active,50.0
SUB001433,ACCT000904,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2025-07-21,,active,67.0
SUB001434,ACCT000904,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-05-10,,active,25.0
SUB001435,ACCT000905,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-03-05,2025-07-06,cancelled,90.0
SUB001436,ACCT000905,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2025-11-10,2025-07-06,cancelled,62.0
SUB001437,ACCT000906,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-06-13,2024-10-05,cancelled,50.0
SUB001438,ACCT000907,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-03-25,,active,70.0
SUB001439,ACCT000908,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-01-30,2025-10-22,cancelled,75.0
SUB001440,ACCT000908,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-02-07,2025-10-22,cancelled,45.0
SUB001441,ACCT000908,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2024-10-24,2025-10-22,cancelled,25.0
SUB001442,ACCT000909,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-08-25,,active,75.0
SUB001443,ACCT000909,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2025-12-25,,active,67.0
SUB001444,ACCT000910,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-04-14,,active,95.0
SUB001445,ACCT000910,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2026-06-30,,active,62.0
SUB001446,ACCT000911,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-03-28,,active,50.0
SUB001447,ACCT000912,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2020-06-11,,active,115.0
SUB001448,ACCT000912,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2021-01-22,,active,67.0
SUB001449,ACCT000913,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-03-26,,active,75.0
SUB001450,ACCT000914,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-09-23,,active,70.0
SUB001451,ACCT000915,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-05-28,,active,50.0
