account_id,usage_date,gb_used
ACCT000134,2026-06-24,9.09
ACCT000134,2026-06-25,0.88
ACCT000134,2026-06-26,3.75
ACCT000134,2026-06-27,5.88
ACCT000134,2026-06-28,2.11
ACCT000134,2026-06-29,21.1
ACCT000135,2026-05-31,14.44
ACCT000135,2026-06-01,6.8
ACCT000135,2026-06-02,11.07
ACCT000135,2026-06-03,4.81
ACCT000135,2026-06-04,12.84
ACCT000135,2026-06-05,5.58
ACCT000135,2026-06-06,17.66
ACCT000135,2026-06-07,3.73
ACCT000135,2026-06-08,1.9
ACCT000135,2026-06-09,6.03
ACCT000135,2026-06-10,3.45
ACCT000135,2026-06-11,8.51
ACCT000135,2026-06-12,2.94
ACCT000135,2026-06-13,23.55
ACCT000135,2026-06-14,1.82
ACCT000135,2026-06-15,8.79
ACCT000135,2026-06-16,4.74
ACCT000135,2026-06-17,15.98
ACCT000135,2026-06-18,4.97
ACCT000135,2026-06-19,4.93
ACCT000135,2026-06-20,4.61
ACCT000135,2026-06-21,9.0
ACCT000135,2026-06-22,4.54
ACCT000135,2026-06-23,4.02
ACCT000135,2026-06-24,1.77
ACCT000135,2026-06-25,3.13
ACCT000135,2026-06-26,10.84
ACCT000135,2026-06-27,3.49
ACCT000135,2026-06-28,7.05
ACCT000135,2026-06-29,1.09
ACCT000136,2026-05-31,9.98
ACCT000136,2026-06-01,25.63
ACCT000136,2026-06-02,2.17
ACCT000136,2026-06-03,2.7
ACCT000136,2026-06-04,4.84
ACCT000136,2026-06-05,1.26
ACCT000136,2026-06-06,2.37
ACCT000136,2026-06-07,9.57
ACCT000136,2026-06-08,5.87
ACCT000136,2026-06-09,5.89
ACCT000136,2026-06-10,1.04
ACCT000136,2026-06-11,1.7
ACCT000136,2026-06-12,4.02
ACCT000136,2026-06-13,13.68
ACCT000136,2026-06-14,3.86
ACCT000136,2026-06-15,6.88
ACCT000136,2026-06-16,3.3
ACCT000136,2026-06-17,5.83
ACCT000136,2026-06-18,18.17
ACCT000136,2026-06-19,7.71
ACCT000136,2026-06-20,4.77
ACCT000136,2026-06-21,9.15
ACCT000136,2026-06-22,8.96
ACCT000136,2026-06-23,8.32
ACCT000136,2026-06-24,3.93
ACCT000136,2026-06-25,1.43
ACCT000136,2026-06-26,5.25
ACCT000136,2026-06-27,2.42
ACCT000136,2026-06-28,2.15
ACCT000136,2026-06-29,6.78
ACCT000137,2026-05-31,11.15
ACCT000137,2026-06-01,17.91
ACCT000137,2026-06-02,16.12
ACCT000137,2026-06-03,17.6
ACCT000137,2026-06-04,45.72
ACCT000137,2026-06-05,7.77
ACCT000137,2026-06-06,15.46
ACCT000137,2026-06-07,13.04
ACCT000137,2026-06-08,1.92
ACCT000137,2026-06-09,10.14
ACCT000137,2026-06-10,4.3
ACCT000137,2026-06-11,20.13
ACCT000137,2026-06-12,7.35
ACCT000137,2026-06-13,5.82
ACCT000137,2026-06-14,26.06
ACCT000137,2026-06-15,14.2
ACCT000137,2026-06-16,16.58
ACCT000137,2026-06-17,13.37
ACCT000137,2026-06-18,4.66
ACCT000137,2026-06-19,3.23
ACCT000137,2026-06-20,16.49
ACCT000137,2026-06-21,24.28
ACCT000137,2026-06-22,9.25
ACCT000137,2026-06-23,24.79
ACCT000137,2026-06-24,9.35
ACCT000137,2026-06-25,8.02
ACCT000137,2026-06-26,12.57
ACCT000137,2026-06-27,5.49
ACCT000137,2026-06-28,18.64
ACCT000137,2026-06-29,25.73
ACCT000138,2026-05-31,5.47
ACCT000138,2026-06-01,8.88
ACCT000138,2026-06-02,29.76
ACCT000138,2026-06-03,7.4
ACCT000138,2026-06-04,7.13
ACCT000138,2026-06-05,37.31
ACCT000138,2026-06-06,42.5
ACCT000138,2026-06-07,15.72
ACCT000138,2026-06-08,14.78
ACCT000138,2026-06-09,43.41
ACCT000138,2026-06-10,30.87
ACCT000138,2026-06-11,44.35
ACCT000138,2026-06-12,8.35
ACCT000138,2026-06-13,10.18
ACCT000138,2026-06-14,2.0
ACCT000138,2026-06-15,2.45
ACCT000138,2026-06-16,2.87
ACCT000138,2026-06-17,10.4
ACCT000138,2026-06-18,6.39
ACCT000138,2026-06-19,15.48
ACCT000138,2026-06-20,7.88
ACCT000138,2026-06-21,34.46
ACCT000138,2026-06-22,5.93
ACCT000138,2026-06-23,1.79
ACCT000138,2026-06-24,3.71
ACCT000138,2026-06-25,31.37
ACCT000138,2026-06-26,5.99
ACCT000138,2026-06-27,22.67
ACCT000138,2026-06-28,15.21
ACCT000138,2026-06-29,28.26
ACCT000139,2026-05-31,23.2
ACCT000139,2026-06-01,10.15
ACCT000139,2026-06-02,10.36
ACCT000139,2026-06-03,0.63
ACCT000139,2026-06-04,8.92
ACCT000139,2026-06-05,5.64
ACCT000139,2026-06-06,12.93
ACCT000139,2026-06-07,14.22
ACCT000139,2026-06-08,2.62
ACCT000139,2026-06-09,7.39
ACCT000139,2026-06-10,20.62
ACCT000139,2026-06-11,14.26
ACCT000139,2026-06-12,11.11
ACCT000139,2026-06-13,12.31
ACCT000139,2026-06-14,0.5
ACCT000139,2026-06-15,8.46
ACCT000139,2026-06-16,4.77
ACCT000139,2026-06-17,23.11
ACCT000139,2026-06-18,33.07
ACCT000139,2026-06-19,4.85
ACCT000139,2026-06-20,25.25
ACCT000139,2026-06-21,13.59
ACCT000139,2026-06-22,0.53
ACCT000139,2026-06-23,20.95
ACCT000139,2026-06-24,17.52
ACCT000139,2026-06-25,8.49
ACCT000139,2026-06-26,13.59
ACCT000139,2026-06-27,14.76
ACCT000139,2026-06-28,23.01
ACCT000139,2026-06-29,23.33
ACCT000140,2026-05-31,5.88
ACCT000140,2026-06-01,4.23
ACCT000140,2026-06-02,4.63
ACCT000140,2026-06-03,4.13
ACCT000140,2026-06-04,6.1
ACCT000140,2026-06-05,6.3
ACCT000140,2026-06-06,3.82
ACCT000140,2026-06-07,7.22
ACCT000140,2026-06-08,20.25
ACCT000140,2026-06-09,8.63
ACCT000140,2026-06-10,2.55
ACCT000140,2026-06-11,4.88
ACCT000140,2026-06-12,26.58
ACCT000140,2026-06-13,19.52
ACCT000140,2026-06-14,3.85
ACCT000140,2026-06-15,22.53
ACCT000140,2026-06-16,14.67
ACCT000140,2026-06-17,25.0
ACCT000140,2026-06-18,1.66
ACCT000140,2026-06-19,5.1
ACCT000140,2026-06-20,15.36
ACCT000140,2026-06-21,11.6
ACCT000140,2026-06-22,23.49
ACCT000140,2026-06-23,17.34
ACCT000140,2026-06-24,1.48
ACCT000140,2026-06-25,12.92
ACCT000140,2026-06-26,18.16
ACCT000140,2026-06-27,3.22
ACCT000140,2026-06-28,9.48
ACCT000140,2026-06-29,3.67
ACCT000141,2026-05-31,12.35
ACCT000141,2026-06-01,7.87
ACCT000141,2026-06-02,9.47
ACCT000141,2026-06-03,20.13
ACCT000141,2026-06-04,6.41
ACCT000141,2026-06-05,7.2
ACCT000141,2026-06-06,7.62
ACCT000141,2026-06-07,11.42
ACCT000141,2026-06-08,6.53
ACCT000141,2026-06-09,4.77
ACCT000141,2026-06-10,17.26
ACCT000141,2026-06-11,7.16
ACCT000141,2026-06-12,8.65
ACCT000141,2026-06-13,15.1
ACCT000141,2026-06-14,5.87
ACCT000141,2026-06-15,2.72
ACCT000141,2026-06-16,24.47
ACCT000141,2026-06-17,12.73
ACCT000141,2026-06-18,9.4
ACCT000141,2026-06-19,10.11
ACCT000141,2026-06-20,27.98
ACCT000141,2026-06-21,15.26
ACCT000141,2026-06-22,0.46
ACCT000141,2026-06-23,9.26
ACCT000141,2026-06-24,10.14
ACCT000141,2026-06-25,9.44
ACCT000141,2026-06-26,1.32
ACCT000141,2026-06-27,3.37
ACCT000141,2026-06-28,1.78
ACCT000141,2026-06-29,31.0
ACCT000142,2026-05-31,10.03
ACCT000142,2026-06-01,11.34
ACCT000142,2026-06-02,8.48
ACCT000142,2026-06-03,4.45
ACCT000142,2026-06-04,5.0
ACCT000142,2026-06-05,32.61
ACCT000142,2026-06-06,8.67
ACCT000142,2026-06-07,6.04
ACCT000142,2026-06-08,20.31
ACCT000142,2026-06-09,7.59
ACCT000142,2026-06-10,2.95
ACCT000142,2026-06-11,4.36
ACCT000142,2026-06-12,20.18
ACCT000142,2026-06-13,6.38
ACCT000142,2026-06-14,12.13
ACCT000142,2026-06-15,8.63
ACCT000142,2026-06-16,16.77
ACCT000142,2026-06-17,7.67
ACCT000142,2026-06-18,5.06
ACCT000142,2026-06-19,4.26
ACCT000142,2026-06-20,17.93
ACCT000142,2026-06-21,6.05
ACCT000142,2026-06-22,11.61
ACCT000142,2026-06-23,22.48
ACCT000142,2026-06-24,9.92
ACCT000142,2026-06-25,13.14
ACCT000142,2026-06-26,6.16
ACCT000142,2026-06-27,7.65
ACCT000142,2026-06-28,22.87
ACCT000142,2026-06-29,16.61
ACCT000143,2026-05-31,10.75
ACCT000143,2026-06-01,12.84
ACCT000143,2026-06-02,10.35
ACCT000143,2026-06-03,19.54
ACCT000143,2026-06-04,7.53
ACCT000143,2026-06-05,19.52
ACCT000143,2026-06-06,36.62
ACCT000143,2026-06-07,13.9
ACCT000143,2026-06-08,4.08
ACCT000143,2026-06-09,11.39
ACCT000143,2026-06-10,34.57
ACCT000143,2026-06-11,12.78
ACCT000143,2026-06-12,5.03
ACCT000143,2026-06-13,10.99
ACCT000143,2026-06-14,30.89
ACCT000143,2026-06-15,7.56
ACCT000143,2026-06-16,31.28
ACCT000143,2026-06-17,10.33
ACCT000143,2026-06-18,53.74
ACCT000143,2026-06-19,8.21
ACCT000143,2026-06-20,6.06
ACCT000143,2026-06-21,0.84
ACCT000143,2026-06-22,11.72
ACCT000143,2026-06-23,10.13
ACCT000143,2026-06-24,34.39
ACCT000143,2026-06-25,23.41
ACCT000143,2026-06-26,30.29
ACCT000143,2026-06-27,25.8
ACCT000143,2026-06-28,12.07
ACCT000143,2026-06-29,111.6
ACCT000144,2026-05-31,10.87
ACCT000144,2026-06-01,16.23
ACCT000144,2026-06-02,40.49
ACCT000144,2026-06-03,23.12
ACCT000144,2026-06-04,13.42
ACCT000144,2026-06-05,18.33
ACCT000144,2026-06-06,7.22
ACCT000144,2026-06-07,8.95
ACCT000144,2026-06-08,16.19
ACCT000144,2026-06-09,4.89
ACCT000144,2026-06-10,6.72
ACCT000144,2026-06-11,1.9
ACCT000144,2026-06-12,12.04
ACCT000144,2026-06-13,13.38
ACCT000144,2026-06-14,25.66
ACCT000144,2026-06-15,5.78
ACCT000144,2026-06-16,9.01
ACCT000144,2026-06-17,21.18
ACCT000144,2026-06-18,23.97
ACCT000144,2026-06-19,23.17
ACCT000144,2026-06-20,6.22
ACCT000144,2026-06-21,2.41
ACCT000144,2026-06-22,13.16
ACCT000144,2026-06-23,11.7
ACCT000144,2026-06-24,13.87
ACCT000144,2026-06-25,15.7
ACCT000144,2026-06-26,17.68
ACCT000144,2026-06-27,17.81
ACCT000144,2026-06-28,9.18
ACCT000144,2026-06-29,10.4
ACCT000145,2026-05-31,0.47
ACCT000145,2026-06-01,1.27
ACCT000145,2026-06-02,0.28
ACCT000145,2026-06-03,2.28
ACCT000145,2026-06-04,0.7
ACCT000145,2026-06-05,0.7
ACCT000145,2026-06-06,0.6
ACCT000145,2026-06-07,1.31
ACCT000145,2026-06-08,0.75
ACCT000145,2026-06-09,0.49
ACCT000145,2026-06-10,1.26
ACCT000145,2026-06-11,0.42
ACCT000145,2026-06-12,1.33
ACCT000145,2026-06-13,0.19
ACCT000145,2026-06-14,1.73
ACCT000145,2026-06-15,0.41
ACCT000145,2026-06-16,0.24
ACCT000145,2026-06-17,0.57
ACCT000145,2026-06-18,0.51
ACCT000145,2026-06-19,0.93
ACCT000145,2026-06-20,0.23
ACCT000145,2026-06-21,0.91
ACCT000145,2026-06-22,0.57
ACCT000145,2026-06-23,0.75
ACCT000145,2026-06-24,0.28
ACCT000145,2026-06-25,0.71
ACCT000145,2026-06-26,0.41
ACCT000145,2026-06-27,0.16
ACCT000145,2026-06-28,1.11
ACCT000145,2026-06-29,0.35
ACCT000146,2026-05-31,6.08
ACCT000146,2026-06-01,2.38
ACCT000146,2026-06-02,4.66
ACCT000146,2026-06-03,18.88
ACCT000146,2026-06-04,9.84
ACCT000146,2026-06-05,14.11
ACCT000146,2026-06-06,10.23
ACCT000146,2026-06-07,4.56
ACCT000146,2026-06-08,8.7
ACCT000146,2026-06-09,4.11
ACCT000146,2026-06-10,1.53
ACCT000146,2026-06-11,5.61
ACCT000146,2026-06-12,1.14
ACCT000146,2026-06-13,4.0
ACCT000146,2026-06-14,10.84
ACCT000146,2026-06-15,9.44
ACCT000146,2026-06-16,4.04
ACCT000146,2026-06-17,14.07
ACCT000146,2026-06-18,6.71
ACCT000146,2026-06-19,7.69
ACCT000146,2026-06-20,3.39
ACCT000146,2026-06-21,8.53
ACCT000146,2026-06-22,4.26
ACCT000146,2026-06-23,2.08
ACCT000146,2026-06-24,6.75
ACCT000146,2026-06-25,4.79
ACCT000146,2026-06-26,4.54
ACCT000146,2026-06-27,7.18
ACCT000146,2026-06-28,1.17
ACCT000146,2026-06-29,2.9
ACCT000147,2026-05-31,2.77
ACCT000147,2026-06-01,0.86
ACCT000147,2026-06-02,1.13
ACCT000147,2026-06-03,3.83
ACCT000147,2026-06-04,0.7
ACCT000147,2026-06-05,4.42
ACCT000147,2026-06-06,3.28
ACCT000147,2026-06-07,3.52
ACCT000147,2026-06-08,0.79
ACCT000147,2026-06-09,4.54
ACCT000147,2026-06-10,2.46
ACCT000147,2026-06-11,6.42
ACCT000147,2026-06-12,3.34
ACCT000147,2026-06-13,2.02
ACCT000147,2026-06-14,0.57
ACCT000147,2026-06-15,2.86
ACCT000147,2026-06-16,4.15
ACCT000147,2026-06-17,3.79
ACCT000147,2026-06-18,0.9
ACCT000147,2026-06-19,6.23
ACCT000147,2026-06-20,1.35
ACCT000147,2026-06-21,4.37
ACCT000147,2026-06-22,1.04
ACCT000147,2026-06-23,1.03
ACCT000147,2026-06-24,1.08
ACCT000147,2026-06-25,1.1
ACCT000147,2026-06-26,0.67
ACCT000147,2026-06-27,0.89
ACCT000147,2026-06-28,0.22
ACCT000147,2026-06-29,0.36
ACCT000148,2026-05-31,34.55
ACCT000148,2026-06-01,12.81
ACCT000148,2026-06-02,9.96
ACCT000148,2026-06-03,12.67
ACCT000148,2026-06-04,7.09
ACCT000148,2026-06-05,9.49
ACCT000148,2026-06-06,7.65
ACCT000148,2026-06-07,14.6
ACCT000148,2026-06-08,19.1
ACCT000148,2026-06-09,5.51
ACCT000148,2026-06-10,4.12
ACCT000148,2026-06-11,6.5
ACCT000148,2026-06-12,5.68
ACCT000148,2026-06-13,14.79
ACCT000148,2026-06-14,10.1
ACCT000148,2026-06-15,4.57
ACCT000148,2026-06-16,1.62
ACCT000148,2026-06-17,16.65
ACCT000148,2026-06-18,5.53
ACCT000148,2026-06-19,7.49
ACCT000148,2026-06-20,13.46
ACCT000148,2026-06-21,13.67
ACCT000148,2026-06-22,18.46
ACCT000148,2026-06-23,22.07
ACCT000148,2026-06-24,5.15
ACCT000148,2026-06-25,16.69
ACCT000148,2026-06-26,20.01
ACCT000148,2026-06-27,19.46
ACCT000148,2026-06-28,11.51
ACCT000148,2026-06-29,22.74
ACCT000149,2026-05-31,14.9
ACCT000149,2026-06-01,3.68
ACCT000149,2026-06-02,2.06
ACCT000149,2026-06-03,4.53
ACCT000149,2026-06-04,2.68
ACCT000149,2026-06-05,2.42
ACCT000149,2026-06-06,11.74
ACCT000149,2026-06-07,2.98
ACCT000149,2026-06-08,2.89
ACCT000149,2026-06-09,2.45
ACCT000149,2026-06-10,4.97
ACCT000149,2026-06-11,5.92
ACCT000149,2026-06-12,9.44
ACCT000149,2026-06-13,1.54
ACCT000149,2026-06-14,9.25
ACCT000149,2026-06-15,1.84
ACCT000149,2026-06-16,1.5
ACCT000149,2026-06-17,3.35
ACCT000149,2026-06-18,1.66
ACCT000149,2026-06-19,4.99
ACCT000149,2026-06-20,2.38
ACCT000149,2026-06-21,7.04
ACCT000149,2026-06-22,5.58
ACCT000149,2026-06-23,5.97
ACCT000149,2026-06-24,4.68
ACCT000149,2026-06-25,4.53
ACCT000149,2026-06-26,2.22
ACCT000149,2026-06-27,2.46
ACCT000149,2026-06-28,2.55
ACCT000149,2026-06-29,6.67
ACCT000150,2026-05-31,14.38
ACCT000150,2026-06-01,7.35
ACCT000150,2026-06-02,11.28
ACCT000150,2026-06-03,26.33
ACCT000150,2026-06-04,0.13
ACCT000150,2026-06-05,10.24
ACCT000150,2026-06-06,11.55
ACCT000150,2026-06-07,6.94
ACCT000150,2026-06-08,3.0
ACCT000150,2026-06-09,6.51
ACCT000150,2026-06-10,5.55
ACCT000150,2026-06-11,11.8
ACCT000150,2026-06-12,5.91
ACCT000150,2026-06-13,11.3
ACCT000150,2026-06-14,30.75
ACCT000150,2026-06-15,4.53
ACCT000150,2026-06-16,21.73
ACCT000150,2026-06-17,9.56
ACCT000150,2026-06-18,1.14
ACCT000150,2026-06-19,20.64
ACCT000150,2026-06-20,20.31
ACCT000150,2026-06-21,4.47
ACCT000150,2026-06-22,14.58
ACCT000150,2026-06-23,9.28
ACCT000150,2026-06-24,12.63
ACCT000150,2026-06-25,6.35
ACCT000150,2026-06-26,4.9
ACCT000150,2026-06-27,3.99
ACCT000150,2026-06-28,24.55
ACCT000150,2026-06-29,4.56
ACCT000151,2026-05-31,12.54
ACCT000151,2026-06-01,4.05
ACCT000151,2026-06-02,37.98
ACCT000151,2026-06-03,3.95
ACCT000151,2026-06-04,3.85
ACCT000151,2026-06-05,23.57
ACCT000151,2026-06-06,7.55
ACCT000151,2026-06-07,3.09
ACCT000151,2026-06-08,8.76
ACCT000151,2026-06-09,4.55
ACCT000151,2026-06-10,42.39
ACCT000151,2026-06-11,1.71
ACCT000151,2026-06-12,14.65
ACCT000151,2026-06-13,24.14
ACCT000151,2026-06-14,15.99
ACCT000151,2026-06-15,5.32
ACCT000151,2026-06-16,19.49
ACCT000151,2026-06-17,10.42
ACCT000151,2026-06-18,14.19
ACCT000151,2026-06-19,16.4
ACCT000151,2026-06-20,3.75
ACCT000151,2026-06-21,13.57
ACCT000151,2026-06-22,15.65
ACCT000151,2026-06-23,8.89
ACCT000151,2026-06-24,5.26
ACCT000151,2026-06-25,8.4
ACCT000151,2026-06-26,29.14
ACCT000151,2026-06-27,12.53
ACCT000151,2026-06-28,9.54
ACCT000151,2026-06-29,3.88
ACCT000152,2026-05-31,16.64
ACCT000152,2026-06-01,11.65
ACCT000152,2026-06-02,5.74
ACCT000152,2026-06-03,4.94
ACCT000152,2026-06-04,2.89
ACCT000152,2026-06-05,12.01
ACCT000152,2026-06-06,1.37
ACCT000152,2026-06-07,12.34
ACCT000152,2026-06-08,1.49
ACCT000152,2026-06-09,6.82
ACCT000152,2026-06-10,17.01
ACCT000152,2026-06-11,1.08
ACCT000152,2026-06-12,19.75
ACCT000152,2026-06-13,4.84
ACCT000152,2026-06-14,7.2
ACCT000152,2026-06-15,4.85
ACCT000152,2026-06-16,5.34
ACCT000152,2026-06-17,3.71
ACCT000152,2026-06-18,15.92
ACCT000152,2026-06-19,13.16
ACCT000152,2026-06-20,3.39
ACCT000152,2026-06-21,10.96
ACCT000152,2026-06-22,9.3
ACCT000152,2026-06-23,5.97
ACCT000152,2026-06-24,11.46
ACCT000152,2026-06-25,7.02
ACCT000152,2026-06-26,14.55
ACCT000152,2026-06-27,3.84
ACCT000152,2026-06-28,13.54
ACCT000152,2026-06-29,1.35
ACCT000153,2026-05-31,7.78
ACCT000153,2026-06-01,7.04
ACCT000153,2026-06-02,3.56
ACCT000153,2026-06-03,10.4
ACCT000153,2026-06-04,11.07
ACCT000153,2026-06-05,4.25
ACCT000153,2026-06-06,5.31
ACCT000153,2026-06-07,9.09
ACCT000153,2026-06-08,1.56
ACCT000153,2026-06-09,4.43
ACCT000153,2026-06-10,4.71
ACCT000153,2026-06-11,5.63
ACCT000153,2026-06-12,12.4
ACCT000153,2026-06-13,11.85
ACCT000153,2026-06-14,3.3
ACCT000153,2026-06-15,7.52
ACCT000153,2026-06-16,8.77
ACCT000153,2026-06-17,9.99
ACCT000153,2026-06-18,2.43
ACCT000153,2026-06-19,0.7
ACCT000153,2026-06-20,24.54
ACCT000153,2026-06-21,3.83
ACCT000153,2026-06-22,6.64
ACCT000153,2026-06-23,8.94
ACCT000153,2026-06-24,6.45
ACCT000153,2026-06-25,6.82
ACCT000153,2026-06-26,8.64
ACCT000153,2026-06-27,3.59
ACCT000153,2026-06-28,3.65
ACCT000153,2026-06-29,3.84
ACCT000156,2026-05-31,17.36
ACCT000156,2026-06-01,20.42
ACCT000156,2026-06-02,5.96
ACCT000156,2026-06-03,6.52
ACCT000156,2026-06-04,18.9
ACCT000156,2026-06-05,22.68
ACCT000156,2026-06-06,24.69
ACCT000156,2026-06-07,7.25
ACCT000156,2026-06-08,17.67
ACCT000156,2026-06-09,37.41
ACCT000156,2026-06-10,8.66
ACCT000156,2026-06-11,21.4
ACCT000156,2026-06-12,14.21
ACCT000156,2026-06-13,49.79
ACCT000156,2026-06-14,1.4
ACCT000156,2026-06-15,15.7
ACCT000156,2026-06-16,31.42
ACCT000156,2026-06-17,5.59
ACCT000156,2026-06-18,21.83
ACCT000156,2026-06-19,8.96
ACCT000156,2026-06-20,2.4
ACCT000156,2026-06-21,8.73
ACCT000156,2026-06-22,6.0
ACCT000156,2026-06-23,26.52
ACCT000156,2026-06-24,50.32
ACCT000156,2026-06-25,9.32
ACCT000156,2026-06-26,8.79
ACCT000156,2026-06-27,1.74
ACCT000156,2026-06-28,24.89
ACCT000156,2026-06-29,34.98
ACCT000157,2026-05-31,16.36
ACCT000157,2026-06-01,7.24
ACCT000157,2026-06-02,13.87
ACCT000157,2026-06-03,20.73
ACCT000157,2026-06-04,10.03
ACCT000157,2026-06-05,17.45
ACCT000157,2026-06-06,8.29
ACCT000157,2026-06-07,3.34
ACCT000157,2026-06-08,20.03
ACCT000157,2026-06-09,12.57
ACCT000157,2026-06-10,13.96
ACCT000157,2026-06-11,22.06
ACCT000157,2026-06-12,5.28
ACCT000157,2026-06-13,7.53
ACCT000157,2026-06-14,29.51
ACCT000157,2026-06-15,13.48
ACCT000157,2026-06-16,20.71
ACCT000157,2026-06-17,11.54
ACCT000157,2026-06-18,17.16
ACCT000157,2026-06-19,17.66
ACCT000157,2026-06-20,6.62
ACCT000157,2026-06-21,45.1
ACCT000157,2026-06-22,13.84
ACCT000157,2026-06-23,2.55
ACCT000157,2026-06-24,3.18
ACCT000157,2026-06-25,7.87
ACCT000157,2026-06-26,1.91
ACCT000157,2026-06-27,26.71
ACCT000157,2026-06-28,6.76
ACCT000157,2026-06-29,4.09
ACCT000158,2026-05-31,5.61
ACCT000158,2026-06-01,6.7
ACCT000158,2026-06-02,3.23
ACCT000158,2026-06-03,6.77
ACCT000158,2026-06-04,7.93
ACCT000158,2026-06-05,3.15
ACCT000158,2026-06-06,1.41
ACCT000158,2026-06-07,2.85
ACCT000158,2026-06-08,3.68
ACCT000158,2026-06-09,4.52
ACCT000158,2026-06-10,8.06
ACCT000158,2026-06-11,3.78
ACCT000158,2026-06-12,2.26
ACCT000158,2026-06-13,2.78
ACCT000158,2026-06-14,5.09
ACCT000158,2026-06-15,5.44
ACCT000158,2026-06-16,12.87
ACCT000158,2026-06-17,3.64
ACCT000158,2026-06-18,2.27
ACCT000158,2026-06-19,0.51
ACCT000158,2026-06-20,0.82
ACCT000158,2026-06-21,6.2
ACCT000158,2026-06-22,2.67
ACCT000158,2026-06-23,9.62
ACCT000158,2026-06-24,0.67
ACCT000158,2026-06-25,2.99
ACCT000158,2026-06-26,7.81
ACCT000158,2026-06-27,10.47
ACCT000158,2026-06-28,6.58
ACCT000158,2026-06-29,8.39
ACCT000159,2026-05-31,4.79
ACCT000159,2026-06-01,7.56
ACCT000159,2026-06-02,24.04
ACCT000159,2026-06-03,4.44
ACCT000159,2026-06-04,9.68
ACCT000159,2026-06-05,15.51
ACCT000159,2026-06-06,21.98
ACCT000159,2026-06-07,8.82
ACCT000159,2026-06-08,7.29
ACCT000159,2026-06-09,12.87
ACCT000159,2026-06-10,29.61
ACCT000159,2026-06-11,12.78
ACCT000159,2026-06-12,13.2
ACCT000159,2026-06-13,8.8
ACCT000159,2026-06-14,4.72
ACCT000159,2026-06-15,7.42
ACCT000159,2026-06-16,8.67
ACCT000159,2026-06-17,7.33
ACCT000159,2026-06-18,9.46
ACCT000159,2026-06-19,13.58
ACCT000159,2026-06-20,5.93
ACCT000159,2026-06-21,17.89
ACCT000159,2026-06-22,12.88
ACCT000159,2026-06-23,10.16
ACCT000159,2026-06-24,8.23
ACCT000159,2026-06-25,4.46
ACCT000159,2026-06-26,13.72
ACCT000159,2026-06-27,38.68
ACCT000159,2026-06-28,22.51
ACCT000159,2026-06-29,15.03
ACCT000160,2026-05-31,22.54
ACCT000160,2026-06-01,5.84
ACCT000160,2026-06-02,4.9
ACCT000160,2026-06-03,8.73
ACCT000160,2026-06-04,9.15
ACCT000160,2026-06-05,19.36
ACCT000160,2026-06-06,16.19
ACCT000160,2026-06-07,1.29
ACCT000160,2026-06-08,16.47
ACCT000160,2026-06-09,7.68
ACCT000160,2026-06-10,11.36
ACCT000160,2026-06-11,8.36
ACCT000160,2026-06-12,5.39
ACCT000160,2026-06-13,11.28
ACCT000160,2026-06-14,5.08
ACCT000160,2026-06-15,7.81
ACCT000160,2026-06-16,4.4
ACCT000160,2026-06-17,3.25
ACCT000160,2026-06-18,34.46
ACCT000160,2026-06-19,6.11
ACCT000160,2026-06-20,7.81
ACCT000160,2026-06-21,20.53
ACCT000160,2026-06-22,9.86
ACCT000160,2026-06-23,4.23
ACCT000160,2026-06-24,4.27
ACCT000160,2026-06-25,3.98
ACCT000160,2026-06-26,27.14
ACCT000160,2026-06-27,1.1
ACCT000160,2026-06-28,3.54
ACCT000160,2026-06-29,6.26
ACCT000161,2026-05-31,10.91
ACCT000161,2026-06-01,10.01
ACCT000161,2026-06-02,22.43
ACCT000161,2026-06-03,18.6
ACCT000161,2026-06-04,8.52
ACCT000161,2026-06-05,10.41
ACCT000161,2026-06-06,72.2
ACCT000161,2026-06-07,19.16
ACCT000161,2026-06-08,0.59
ACCT000161,2026-06-09,7.46
ACCT000161,2026-06-10,10.06
ACCT000161,2026-06-11,59.34
ACCT000161,2026-06-12,10.62
ACCT000161,2026-06-13,11.27
ACCT000161,2026-06-14,3.01
ACCT000161,2026-06-15,15.88
ACCT000161,2026-06-16,26.59
ACCT000161,2026-06-17,15.05
ACCT000161,2026-06-18,10.54
ACCT000161,2026-06-19,13.15
ACCT000161,2026-06-20,25.74
ACCT000161,2026-06-21,12.22
ACCT000161,2026-06-22,12.42
ACCT000161,2026-06-23,20.8
ACCT000161,2026-06-24,9.08
ACCT000161,2026-06-25,6.92
ACCT000161,2026-06-26,3.18
ACCT000161,2026-06-27,13.76
ACCT000161,2026-06-28,8.86
ACCT000161,2026-06-29,28.86
ACCT000162,2026-05-31,13.39
ACCT000162,2026-06-01,28.56
ACCT000162,2026-06-02,24.88
ACCT000162,2026-06-03,3.0
ACCT000162,2026-06-04,5.71
ACCT000162,2026-06-05,54.15
ACCT000162,2026-06-06,9.92
ACCT000162,2026-06-07,21.2
ACCT000162,2026-06-08,14.7
ACCT000162,2026-06-09,3.1
ACCT000162,2026-06-10,8.03
ACCT000162,2026-06-11,6.69
ACCT000162,2026-06-12,26.97
ACCT000162,2026-06-13,7.99
ACCT000162,2026-06-14,22.85
ACCT000162,2026-06-15,4.92
ACCT000162,2026-06-16,1.09
ACCT000162,2026-06-17,17.42
ACCT000162,2026-06-18,21.91
ACCT000162,2026-06-19,11.79
ACCT000162,2026-06-20,16.82
