account_id,usage_date,minutes_used
ACCT000244,2026-06-01,1
ACCT000244,2026-06-02,0
ACCT000244,2026-06-03,1
ACCT000244,2026-06-04,2
ACCT000244,2026-06-05,1
ACCT000244,2026-06-06,1
ACCT000244,2026-06-07,1
ACCT000244,2026-06-08,0
ACCT000244,2026-06-09,3
ACCT000244,2026-06-10,0
ACCT000244,2026-06-11,0
ACCT000244,2026-06-12,1
ACCT000244,2026-06-13,2
ACCT000244,2026-06-14,1
ACCT000244,2026-06-15,1
ACCT000244,2026-06-16,2
ACCT000244,2026-06-17,2
ACCT000244,2026-06-18,1
ACCT000244,2026-06-19,0
ACCT000244,2026-06-20,0
ACCT000244,2026-06-21,0
ACCT000244,2026-06-22,1
ACCT000244,2026-06-23,1
ACCT000244,2026-06-24,1
ACCT000244,2026-06-25,0
ACCT000244,2026-06-26,2
ACCT000244,2026-06-27,3
ACCT000244,2026-06-28,1
ACCT000244,2026-06-29,1
ACCT000245,2026-05-31,26
ACCT000245,2026-06-01,27
ACCT000245,2026-06-02,26
ACCT000245,2026-06-03,33
ACCT000245,2026-06-04,37
ACCT000245,2026-06-05,33
ACCT000245,2026-06-06,34
ACCT000245,2026-06-07,39
ACCT000245,2026-06-08,34
ACCT000245,2026-06-09,37
ACCT000245,2026-06-10,33
ACCT000245,2026-06-11,33
ACCT000245,2026-06-12,45
ACCT000245,2026-06-13,27
ACCT000245,2026-06-14,34
ACCT000245,2026-06-15,30
ACCT000245,2026-06-16,35
ACCT000245,2026-06-17,28
ACCT000245,2026-06-18,35
ACCT000245,2026-06-19,34
ACCT000245,2026-06-20,40
ACCT000245,2026-06-21,25
ACCT000245,2026-06-22,29
ACCT000245,2026-06-23,43
ACCT000245,2026-06-24,37
ACCT000245,2026-06-25,36
ACCT000245,2026-06-26,46
ACCT000245,2026-06-27,29
ACCT000245,2026-06-28,49
ACCT000245,2026-06-29,30
ACCT000246,2026-05-31,33
ACCT000246,2026-06-01,31
ACCT000246,2026-06-02,54
ACCT000246,2026-06-03,29
ACCT000246,2026-06-04,42
ACCT000246,2026-06-05,27
ACCT000246,2026-06-06,34
ACCT000246,2026-06-07,30
ACCT000246,2026-06-08,37
ACCT000246,2026-06-09,32
ACCT000246,2026-06-10,36
ACCT000246,2026-06-11,33
ACCT000246,2026-06-12,44
ACCT000246,2026-06-13,32
ACCT000246,2026-06-14,37
ACCT000246,2026-06-15,32
ACCT000246,2026-06-16,31
ACCT000246,2026-06-17,32
ACCT000246,2026-06-18,35
ACCT000246,2026-06-19,29
ACCT000246,2026-06-20,28
ACCT000246,2026-06-21,26
ACCT000246,2026-06-22,36
ACCT000246,2026-06-23,28
ACCT000246,2026-06-24,34
ACCT000246,2026-06-25,43
ACCT000246,2026-06-26,42
ACCT000246,2026-06-27,39
ACCT000246,2026-06-28,28
ACCT000246,2026-06-29,30
ACCT000247,2026-05-31,3
ACCT000247,2026-06-01,6
ACCT000247,2026-06-02,2
ACCT000247,2026-06-03,6
ACCT000247,2026-06-04,3
ACCT000247,2026-06-05,0
ACCT000247,2026-06-06,8
ACCT000247,2026-06-07,1
ACCT000247,2026-06-08,5
ACCT000247,2026-06-09,5
ACCT000247,2026-06-10,3
ACCT000247,2026-06-11,6
ACCT000247,2026-06-12,4
ACCT000247,2026-06-13,3
ACCT000247,2026-06-14,5
ACCT000247,2026-06-15,3
ACCT000247,2026-06-16,4
ACCT000247,2026-06-17,2
ACCT000247,2026-06-18,4
ACCT000247,2026-06-19,7
ACCT000247,2026-06-20,3
ACCT000247,2026-06-21,3
ACCT000247,2026-06-22,4
ACCT000247,2026-06-23,3
ACCT000247,2026-06-24,7
ACCT000247,2026-06-25,4
ACCT000247,2026-06-26,4
ACCT000247,2026-06-27,2
ACCT000247,2026-06-28,6
ACCT000247,2026-06-29,10
ACCT000248,2026-05-31,6
ACCT000248,2026-06-01,9
ACCT000248,2026-06-02,5
ACCT000248,2026-06-03,5
ACCT000248,2026-06-04,6
ACCT000248,2026-06-05,12
ACCT000248,2026-06-06,7
ACCT000248,2026-06-07,3
ACCT000248,2026-06-08,4
ACCT000248,2026-06-09,6
ACCT000248,2026-06-10,7
ACCT000248,2026-06-11,6
ACCT000248,2026-06-12,12
ACCT000248,2026-06-13,3
ACCT000248,2026-06-14,7
ACCT000248,2026-06-15,12
ACCT000248,2026-06-16,3
ACCT000248,2026-06-17,5
ACCT000248,2026-06-18,8
ACCT000248,2026-06-19,6
ACCT000248,2026-06-20,5
ACCT000248,2026-06-21,8
ACCT000248,2026-06-22,8
ACCT000248,2026-06-23,5
ACCT000248,2026-06-24,6
ACCT000248,2026-06-25,11
ACCT000248,2026-06-26,4
ACCT000248,2026-06-27,8
ACCT000248,2026-06-28,8
ACCT000248,2026-06-29,8
ACCT000249,2026-05-31,12
ACCT000249,2026-06-01,13
ACCT000249,2026-06-02,17
ACCT000249,2026-06-03,13
ACCT000249,2026-06-04,11
ACCT000249,2026-06-05,12
ACCT000249,2026-06-06,10
ACCT000249,2026-06-07,16
ACCT000249,2026-06-08,12
ACCT000249,2026-06-09,9
ACCT000249,2026-06-10,18
ACCT000249,2026-06-11,11
ACCT000249,2026-06-12,12
ACCT000249,2026-06-13,13
ACCT000249,2026-06-14,10
ACCT000249,2026-06-15,5
ACCT000249,2026-06-16,9
ACCT000249,2026-06-17,7
ACCT000249,2026-06-18,4
ACCT000249,2026-06-19,11
ACCT000249,2026-06-20,9
ACCT000249,2026-06-21,11
ACCT000249,2026-06-22,9
ACCT000249,2026-06-23,18
ACCT000249,2026-06-24,12
ACCT000249,2026-06-25,8
ACCT000249,2026-06-26,9
ACCT000249,2026-06-27,8
ACCT000249,2026-06-28,11
ACCT000249,2026-06-29,10
ACCT000250,2026-05-31,29
ACCT000250,2026-06-01,22
ACCT000250,2026-06-02,27
ACCT000250,2026-06-03,15
ACCT000250,2026-06-04,27
ACCT000250,2026-06-05,27
ACCT000250,2026-06-06,21
ACCT000250,2026-06-07,24
ACCT000250,2026-06-08,25
ACCT000250,2026-06-09,23
ACCT000250,2026-06-10,14
ACCT000250,2026-06-11,16
ACCT000250,2026-06-12,26
ACCT000250,2026-06-13,21
ACCT000250,2026-06-14,23
ACCT000250,2026-06-15,27
ACCT000250,2026-06-16,27
ACCT000250,2026-06-17,25
ACCT000250,2026-06-18,14
ACCT000250,2026-06-19,30
ACCT000250,2026-06-20,15
ACCT000250,2026-06-21,20
ACCT000250,2026-06-22,25
ACCT000250,2026-06-23,25
ACCT000250,2026-06-24,27
ACCT000250,2026-06-25,32
ACCT000250,2026-06-26,12
ACCT000250,2026-06-27,22
ACCT000250,2026-06-28,24
ACCT000250,2026-06-29,21
ACCT000252,2026-05-31,7
ACCT000252,2026-06-01,5
ACCT000252,2026-06-02,3
ACCT000252,2026-06-03,4
ACCT000252,2026-06-04,4
ACCT000252,2026-06-05,6
ACCT000252,2026-06-06,4
ACCT000252,2026-06-07,3
ACCT000252,2026-06-08,5
ACCT000252,2026-06-09,3
ACCT000252,2026-06-10,4
ACCT000252,2026-06-11,1
ACCT000252,2026-06-12,3
ACCT000252,2026-06-13,3
ACCT000252,2026-06-14,4
ACCT000252,2026-06-15,5
ACCT000252,2026-06-16,1
ACCT000252,2026-06-17,5
ACCT000252,2026-06-18,1
ACCT000252,2026-06-19,0
ACCT000252,2026-06-20,3
ACCT000252,2026-06-21,3
ACCT000252,2026-06-22,2
ACCT000252,2026-06-23,1
ACCT000252,2026-06-24,2
ACCT000252,2026-06-25,6
ACCT000252,2026-06-26,1
ACCT000252,2026-06-27,5
ACCT000252,2026-06-28,4
ACCT000252,2026-06-29,3
ACCT000253,2026-05-31,6
ACCT000253,2026-06-01,11
ACCT000253,2026-06-02,9
ACCT000253,2026-06-03,11
ACCT000253,2026-06-04,10
ACCT000253,2026-06-05,13
ACCT000253,2026-06-06,8
ACCT000253,2026-06-07,8
ACCT000253,2026-06-08,3
ACCT000253,2026-06-09,10
ACCT000253,2026-06-10,7
ACCT000253,2026-06-11,7
ACCT000253,2026-06-12,10
ACCT000253,2026-06-13,7
ACCT000253,2026-06-14,9
ACCT000253,2026-06-15,9
ACCT000253,2026-06-16,7
ACCT000253,2026-06-17,7
ACCT000253,2026-06-18,10
ACCT000253,2026-06-19,11
ACCT000253,2026-06-20,7
ACCT000253,2026-06-21,7
ACCT000253,2026-06-22,7
ACCT000253,2026-06-23,10
ACCT000253,2026-06-24,9
ACCT000253,2026-06-25,10
ACCT000253,2026-06-26,5
ACCT000253,2026-06-27,7
ACCT000253,2026-06-28,10
ACCT000253,2026-06-29,8
ACCT000254,2026-05-31,22
ACCT000254,2026-06-01,17
ACCT000254,2026-06-02,27
ACCT000254,2026-06-03,20
ACCT000254,2026-06-04,14
ACCT000254,2026-06-05,19
ACCT000254,2026-06-06,20
ACCT000254,2026-06-07,15
ACCT000254,2026-06-08,22
ACCT000254,2026-06-09,15
ACCT000254,2026-06-10,20
ACCT000254,2026-06-11,19
ACCT000254,2026-06-12,19
ACCT000254,2026-06-13,21
ACCT000254,2026-06-14,19
ACCT000254,2026-06-15,19
ACCT000254,2026-06-16,26
ACCT000254,2026-06-17,16
ACCT000254,2026-06-18,23
ACCT000254,2026-06-19,17
ACCT000254,2026-06-20,20
ACCT000254,2026-06-21,17
ACCT000254,2026-06-22,14
ACCT000254,2026-06-23,14
ACCT000254,2026-06-24,22
ACCT000254,2026-06-25,17
ACCT000254,2026-06-26,21
ACCT000254,2026-06-27,11
ACCT000254,2026-06-28,21
ACCT000254,2026-06-29,18
ACCT000255,2026-05-31,3
ACCT000255,2026-06-01,0
ACCT000255,2026-06-02,3
ACCT000255,2026-06-03,5
ACCT000255,2026-06-04,9
ACCT000255,2026-06-05,4
ACCT000255,2026-06-06,5
ACCT000255,2026-06-07,2
ACCT000255,2026-06-08,4
ACCT000255,2026-06-09,7
ACCT000255,2026-06-10,4
ACCT000255,2026-06-11,5
ACCT000255,2026-06-12,4
ACCT000255,2026-06-13,1
ACCT000255,2026-06-14,2
ACCT000255,2026-06-15,3
ACCT000255,2026-06-16,5
ACCT000255,2026-06-17,5
ACCT000255,2026-06-18,3
ACCT000255,2026-06-19,6
ACCT000255,2026-06-20,6
ACCT000255,2026-06-21,4
ACCT000255,2026-06-22,8
ACCT000255,2026-06-23,4
ACCT000255,2026-06-24,3
ACCT000255,2026-06-25,6
ACCT000255,2026-06-26,3
ACCT000255,2026-06-27,7
ACCT000255,2026-06-28,2
ACCT000255,2026-06-29,4
ACCT000256,2026-05-31,7
ACCT000256,2026-06-01,11
ACCT000256,2026-06-02,16
ACCT000256,2026-06-03,6
ACCT000256,2026-06-04,15
ACCT000256,2026-06-05,9
ACCT000256,2026-06-06,13
ACCT000256,2026-06-07,11
ACCT000256,2026-06-08,12
ACCT000256,2026-06-09,16
ACCT000256,2026-06-10,10
ACCT000256,2026-06-11,10
ACCT000256,2026-06-12,16
ACCT000256,2026-06-13,14
ACCT000256,2026-06-14,13
ACCT000256,2026-06-15,18
ACCT000256,2026-06-16,13
ACCT000256,2026-06-17,16
ACCT000256,2026-06-18,11
ACCT000256,2026-06-19,8
ACCT000256,2026-06-20,22
ACCT000256,2026-06-21,14
ACCT000256,2026-06-22,8
ACCT000256,2026-06-23,9
ACCT000256,2026-06-24,13
ACCT000256,2026-06-25,4
ACCT000256,2026-06-26,5
ACCT000256,2026-06-27,3
ACCT000256,2026-06-28,13
ACCT000256,2026-06-29,14
ACCT000257,2026-05-31,19
ACCT000257,2026-06-01,11
ACCT000257,2026-06-02,19
ACCT000257,2026-06-03,10
ACCT000257,2026-06-04,12
ACCT000257,2026-06-05,18
ACCT000257,2026-06-06,13
ACCT000257,2026-06-07,12
ACCT000257,2026-06-08,11
ACCT000257,2026-06-09,12
ACCT000257,2026-06-10,9
ACCT000257,2026-06-11,12
ACCT000257,2026-06-12,10
ACCT000257,2026-06-13,14
ACCT000257,2026-06-14,16
ACCT000257,2026-06-15,14
ACCT000257,2026-06-16,15
ACCT000257,2026-06-17,25
ACCT000257,2026-06-18,16
ACCT000257,2026-06-19,15
ACCT000257,2026-06-20,8
ACCT000257,2026-06-21,7
ACCT000257,2026-06-22,16
ACCT000257,2026-06-23,13
ACCT000257,2026-06-24,21
ACCT000257,2026-06-25,13
ACCT000257,2026-06-26,16
ACCT000257,2026-06-27,12
ACCT000257,2026-06-28,13
ACCT000257,2026-06-29,9
ACCT000258,2026-05-31,5
ACCT000258,2026-06-01,6
ACCT000258,2026-06-02,6
ACCT000258,2026-06-03,5
ACCT000258,2026-06-04,8
ACCT000258,2026-06-05,5
ACCT000258,2026-06-06,9
ACCT000258,2026-06-07,12
ACCT000258,2026-06-08,7
ACCT000258,2026-06-09,4
ACCT000258,2026-06-10,8
ACCT000258,2026-06-11,7
ACCT000258,2026-06-12,4
ACCT000258,2026-06-13,0
ACCT000258,2026-06-14,6
ACCT000258,2026-06-15,4
ACCT000258,2026-06-16,4
ACCT000258,2026-06-17,7
ACCT000258,2026-06-18,6
ACCT000258,2026-06-19,4
ACCT000258,2026-06-20,5
ACCT000258,2026-06-21,11
ACCT000258,2026-06-22,7
ACCT000258,2026-06-23,5
ACCT000258,2026-06-24,8
ACCT000258,2026-06-25,4
ACCT000258,2026-06-26,2
ACCT000258,2026-06-27,4
ACCT000258,2026-06-28,7
ACCT000258,2026-06-29,7
ACCT000259,2026-05-31,20
ACCT000259,2026-06-01,7
ACCT000259,2026-06-02,19
ACCT000259,2026-06-03,11
ACCT000259,2026-06-04,12
ACCT000259,2026-06-05,19
ACCT000259,2026-06-06,16
ACCT000259,2026-06-07,7
ACCT000259,2026-06-08,9
ACCT000259,2026-06-09,12
ACCT000259,2026-06-10,15
ACCT000259,2026-06-11,10
ACCT000259,2026-06-12,8
ACCT000259,2026-06-13,13
ACCT000259,2026-06-14,10
ACCT000259,2026-06-15,15
ACCT000259,2026-06-16,20
ACCT000259,2026-06-17,24
ACCT000259,2026-06-18,15
ACCT000259,2026-06-19,8
ACCT000259,2026-06-20,17
ACCT000259,2026-06-21,11
ACCT000259,2026-06-22,9
ACCT000259,2026-06-23,11
ACCT000259,2026-06-24,13
ACCT000259,2026-06-25,13
ACCT000259,2026-06-26,15
ACCT000259,2026-06-27,23
ACCT000259,2026-06-28,12
ACCT000259,2026-06-29,14
ACCT000260,2026-05-31,17
ACCT000260,2026-06-01,21
ACCT000260,2026-06-02,15
ACCT000260,2026-06-03,21
ACCT000260,2026-06-04,11
ACCT000260,2026-06-05,11
ACCT000260,2026-06-06,14
ACCT000260,2026-06-07,18
ACCT000260,2026-06-08,12
ACCT000260,2026-06-09,13
ACCT000260,2026-06-10,12
ACCT000260,2026-06-11,8
ACCT000260,2026-06-12,21
ACCT000260,2026-06-13,18
ACCT000260,2026-06-14,10
ACCT000260,2026-06-15,14
ACCT000260,2026-06-16,14
ACCT000260,2026-06-17,10
ACCT000260,2026-06-18,16
ACCT000260,2026-06-19,15
ACCT000260,2026-06-20,11
ACCT000260,2026-06-21,16
ACCT000260,2026-06-22,17
ACCT000260,2026-06-23,14
ACCT000260,2026-06-24,14
ACCT000260,2026-06-25,14
ACCT000260,2026-06-26,8
ACCT000260,2026-06-27,11
ACCT000260,2026-06-28,6
ACCT000260,2026-06-29,17
ACCT000261,2026-05-31,11
ACCT000261,2026-06-01,4
ACCT000261,2026-06-02,7
ACCT000261,2026-06-03,7
ACCT000261,2026-06-04,10
ACCT000261,2026-06-05,7
ACCT000261,2026-06-06,4
ACCT000261,2026-06-07,6
ACCT000261,2026-06-08,6
ACCT000261,2026-06-09,9
ACCT000261,2026-06-10,7
ACCT000261,2026-06-11,4
ACCT000261,2026-06-12,10
ACCT000261,2026-06-13,11
ACCT000261,2026-06-14,19
ACCT000261,2026-06-15,5
ACCT000261,2026-06-16,5
ACCT000261,2026-06-17,9
ACCT000261,2026-06-18,11
ACCT000261,2026-06-19,11
ACCT000261,2026-06-20,8
ACCT000261,2026-06-21,3
ACCT000261,2026-06-22,11
ACCT000261,2026-06-23,7
ACCT000261,2026-06-24,10
ACCT000261,2026-06-25,3
ACCT000261,2026-06-26,11
ACCT000261,2026-06-27,7
ACCT000261,2026-06-28,7
ACCT000261,2026-06-29,7
ACCT000262,2026-05-31,3
ACCT000262,2026-06-01,2
ACCT000262,2026-06-02,0
ACCT000262,2026-06-03,4
ACCT000262,2026-06-04,4
ACCT000262,2026-06-05,1
ACCT000262,2026-06-06,3
ACCT000262,2026-06-07,2
ACCT000262,2026-06-08,3
ACCT000262,2026-06-09,6
ACCT000262,2026-06-10,3
ACCT000262,2026-06-11,1
ACCT000262,2026-06-12,4
ACCT000262,2026-06-13,1
ACCT000262,2026-06-14,4
ACCT000262,2026-06-15,1
ACCT000262,2026-06-16,2
ACCT000262,2026-06-17,5
ACCT000262,2026-06-18,2
ACCT000262,2026-06-19,1
ACCT000262,2026-06-20,2
ACCT000262,2026-06-21,4
ACCT000262,2026-06-22,0
ACCT000262,2026-06-23,7
ACCT000262,2026-06-24,3
ACCT000262,2026-06-25,3
ACCT000262,2026-06-26,2
ACCT000262,2026-06-27,3
ACCT000262,2026-06-28,6
ACCT000262,2026-06-29,2
ACCT000263,2026-05-31,4
ACCT000263,2026-06-01,0
ACCT000263,2026-06-02,4
ACCT000263,2026-06-03,4
ACCT000263,2026-06-04,5
ACCT000263,2026-06-05,0
ACCT000263,2026-06-06,3
ACCT000263,2026-06-07,0
ACCT000263,2026-06-08,2
ACCT000263,2026-06-09,3
ACCT000263,2026-06-10,8
ACCT000263,2026-06-11,2
ACCT000263,2026-06-12,2
ACCT000263,2026-06-13,3
ACCT000263,2026-06-14,1
ACCT000263,2026-06-15,3
ACCT000263,2026-06-16,4
ACCT000263,2026-06-17,3
ACCT000263,2026-06-18,5
ACCT000263,2026-06-19,4
ACCT000263,2026-06-20,2
ACCT000263,2026-06-21,4
ACCT000263,2026-06-22,2
ACCT000263,2026-06-23,1
ACCT000263,2026-06-24,3
ACCT000263,2026-06-25,2
ACCT000263,2026-06-26,2
ACCT000263,2026-06-27,3
ACCT000263,2026-06-28,4
ACCT000263,2026-06-29,1
ACCT000266,2026-05-31,13
ACCT000266,2026-06-01,20
ACCT000266,2026-06-02,14
ACCT000266,2026-06-03,22
ACCT000266,2026-06-04,23
ACCT000266,2026-06-05,12
ACCT000266,2026-06-06,18
ACCT000266,2026-06-07,24
ACCT000266,2026-06-08,23
ACCT000266,2026-06-09,16
ACCT000266,2026-06-10,18
ACCT000266,2026-06-11,24
ACCT000266,2026-06-12,16
ACCT000266,2026-06-13,15
ACCT000266,2026-06-14,26
ACCT000266,2026-06-15,20
ACCT000266,2026-06-16,15
ACCT000266,2026-06-17,19
ACCT000266,2026-06-18,22
ACCT000266,2026-06-19,17
ACCT000266,2026-06-20,20
ACCT000266,2026-06-21,19
ACCT000266,2026-06-22,13
ACCT000266,2026-06-23,25
ACCT000266,2026-06-24,17
ACCT000266,2026-06-25,24
ACCT000266,2026-06-26,7
ACCT000266,2026-06-27,26
ACCT000266,2026-06-28,15
ACCT000266,2026-06-29,18
ACCT000267,2026-05-31,11
ACCT000267,2026-06-01,18
ACCT000267,2026-06-02,18
ACCT000267,2026-06-03,16
ACCT000267,2026-06-04,33
ACCT000267,2026-06-05,13
ACCT000267,2026-06-06,18
ACCT000267,2026-06-07,20
ACCT000267,2026-06-08,26
ACCT000267,2026-06-09,22
ACCT000267,2026-06-10,20
ACCT000267,2026-06-11,24
ACCT000267,2026-06-12,17
ACCT000267,2026-06-13,19
ACCT000267,2026-06-14,15
ACCT000267,2026-06-15,23
ACCT000267,2026-06-16,23
ACCT000267,2026-06-17,12
ACCT000267,2026-06-18,18
ACCT000267,2026-06-19,21
ACCT000267,2026-06-20,19
ACCT000267,2026-06-21,15
ACCT000267,2026-06-22,26
ACCT000267,2026-06-23,25
ACCT000267,2026-06-24,24
ACCT000267,2026-06-25,22
ACCT000267,2026-06-26,20
ACCT000267,2026-06-27,11
ACCT000267,2026-06-28,20
ACCT000267,2026-06-29,11
ACCT000268,2026-05-31,14
ACCT000268,2026-06-01,9
ACCT000268,2026-06-02,6
ACCT000268,2026-06-03,7
ACCT000268,2026-06-04,14
ACCT000268,2026-06-05,9
ACCT000268,2026-06-06,11
ACCT000268,2026-06-07,5
ACCT000268,2026-06-08,9
ACCT000268,2026-06-09,8
ACCT000268,2026-06-10,6
ACCT000268,2026-06-11,4
ACCT000268,2026-06-12,10
ACCT000268,2026-06-13,12
ACCT000268,2026-06-14,18
ACCT000268,2026-06-15,10
ACCT000268,2026-06-16,13
ACCT000268,2026-06-17,8
ACCT000268,2026-06-18,15
ACCT000268,2026-06-19,11
ACCT000268,2026-06-20,7
ACCT000268,2026-06-21,12
ACCT000268,2026-06-22,10
ACCT000268,2026-06-23,3
ACCT000268,2026-06-24,11
ACCT000268,2026-06-25,10
ACCT000268,2026-06-26,4
ACCT000268,2026-06-27,9
ACCT000268,2026-06-28,7
ACCT000268,2026-06-29,14
ACCT000270,2026-05-31,13
ACCT000270,2026-06-01,12
ACCT000270,2026-06-02,11
ACCT000270,2026-06-03,14
ACCT000270,2026-06-04,11
ACCT000270,2026-06-05,8
ACCT000270,2026-06-06,9
ACCT000270,2026-06-07,10
ACCT000270,2026-06-08,7
ACCT000270,2026-06-09,7
ACCT000270,2026-06-10,7
ACCT000270,2026-06-11,11
ACCT000270,2026-06-12,4
ACCT000270,2026-06-13,15
ACCT000270,2026-06-14,6
ACCT000270,2026-06-15,12
ACCT000270,2026-06-16,13
ACCT000270,2026-06-17,13
ACCT000270,2026-06-18,13
ACCT000270,2026-06-19,16
ACCT000270,2026-06-20,7
ACCT000270,2026-06-21,13
ACCT000270,2026-06-22,12
ACCT000270,2026-06-23,6
ACCT000270,2026-06-24,14
ACCT000270,2026-06-25,9
ACCT000270,2026-06-26,8
ACCT000270,2026-06-27,8
ACCT000270,2026-06-28,11
ACCT000270,2026-06-29,12
ACCT000271,2026-05-31,10
ACCT000271,2026-06-01,10
ACCT000271,2026-06-02,5
ACCT000271,2026-06-03,12
ACCT000271,2026-06-04,5
ACCT000271,2026-06-05,15
ACCT000271,2026-06-06,5
ACCT000271,2026-06-07,14
ACCT000271,2026-06-08,12
ACCT000271,2026-06-09,8
ACCT000271,2026-06-10,12
ACCT000271,2026-06-11,10
ACCT000271,2026-06-12,7
ACCT000271,2026-06-13,9
ACCT000271,2026-06-14,8
ACCT000271,2026-06-15,12
ACCT000271,2026-06-16,4
ACCT000271,2026-06-17,14
ACCT000271,2026-06-18,8
ACCT000271,2026-06-19,10
ACCT000271,2026-06-20,6
ACCT000271,2026-06-21,9
ACCT000271,2026-06-22,8
ACCT000271,2026-06-23,12
ACCT000271,2026-06-24,9
ACCT000271,2026-06-25,5
ACCT000271,2026-06-26,9
ACCT000271,2026-06-27,7
ACCT000271,2026-06-28,6
ACCT000271,2026-06-29,7
ACCT000272,2026-05-31,20
ACCT000272,2026-06-01,40
ACCT000272,2026-06-02,22
ACCT000272,2026-06-03,36
ACCT000272,2026-06-04,43
ACCT000272,2026-06-05,28
ACCT000272,2026-06-06,40
ACCT000272,2026-06-07,32
ACCT000272,2026-06-08,30
ACCT000272,2026-06-09,31
ACCT000272,2026-06-10,37
ACCT000272,2026-06-11,27
ACCT000272,2026-06-12,32
ACCT000272,2026-06-13,22
ACCT000272,2026-06-14,21
ACCT000272,2026-06-15,31
ACCT000272,2026-06-16,33
ACCT000272,2026-06-17,23
ACCT000272,2026-06-18,24
ACCT000272,2026-06-19,28
ACCT000272,2026-06-20,44
ACCT000272,2026-06-21,26
ACCT000272,2026-06-22,37
ACCT000272,2026-06-23,28
ACCT000272,2026-06-24,22
ACCT000272,2026-06-25,37
ACCT000272,2026-06-26,24
ACCT000272,2026-06-27,32
ACCT000272,2026-06-28,32
ACCT000272,2026-06-29,30
ACCT000273,2026-05-31,13
ACCT000273,2026-06-01,8
ACCT000273,2026-06-02,14
ACCT000273,2026-06-03,15
ACCT000273,2026-06-04,12
ACCT000273,2026-06-05,13
ACCT000273,2026-06-06,9
ACCT000273,2026-06-07,7
ACCT000273,2026-06-08,9
ACCT000273,2026-06-09,8
ACCT000273,2026-06-10,9
ACCT000273,2026-06-11,13
ACCT000273,2026-06-12,7
ACCT000273,2026-06-13,7
ACCT000273,2026-06-14,4
ACCT000273,2026-06-15,11
ACCT000273,2026-06-16,11
ACCT000273,2026-06-17,5
ACCT000273,2026-06-18,14
ACCT000273,2026-06-19,9
ACCT000273,2026-06-20,19
ACCT000273,2026-06-21,14
ACCT000273,2026-06-22,16
ACCT000273,2026-06-23,9
ACCT000273,2026-06-24,11
ACCT000273,2026-06-25,10
ACCT000273,2026-06-26,12
ACCT000273,2026-06-27,9
ACCT000273,2026-06-28,7
ACCT000273,2026-06-29,3
ACCT000274,2026-05-31,52
ACCT000274,2026-06-01,43
ACCT000274,2026-06-02,38
ACCT000274,2026-06-03,38
ACCT000274,2026-06-04,42
ACCT000274,2026-06-05,48
ACCT000274,2026-06-06,34
ACCT000274,2026-06-07,40
ACCT000274,2026-06-08,40
ACCT000274,2026-06-09,47
ACCT000274,2026-06-10,44
ACCT000274,2026-06-11,36
ACCT000274,2026-06-12,47
ACCT000274,2026-06-13,40
ACCT000274,2026-06-14,51
ACCT000274,2026-06-15,34
ACCT000274,2026-06-16,42
ACCT000274,2026-06-17,49
ACCT000274,2026-06-18,32
ACCT000274,2026-06-19,39
ACCT000274,2026-06-20,30
ACCT000274,2026-06-21,33
ACCT000274,2026-06-22,32
ACCT000274,2026-06-23,59
ACCT000274,2026-06-24,39
ACCT000274,2026-06-25,41
ACCT000274,2026-06-26,37
ACCT000274,2026-06-27,42
ACCT000274,2026-06-28,51
ACCT000274,2026-06-29,29
ACCT000275,2026-05-31,5
ACCT000275,2026-06-01,6
ACCT000275,2026-06-02,7
ACCT000275,2026-06-03,3
ACCT000275,2026-06-04,5
ACCT000275,2026-06-05,6
ACCT000275,2026-06-06,4
ACCT000275,2026-06-07,6
ACCT000275,2026-06-08,3
ACCT000275,2026-06-09,7
ACCT000275,2026-06-10,6
ACCT000275,2026-06-11,3
ACCT000275,2026-06-12,7
ACCT000275,2026-06-13,8
ACCT000275,2026-06-14,5
ACCT000275,2026-06-15,5
ACCT000275,2026-06-16,6
ACCT000275,2026-06-17,3
ACCT000275,2026-06-18,7
ACCT000275,2026-06-19,8
ACCT000275,2026-06-20,6
ACCT000275,2026-06-21,5
ACCT000275,2026-06-22,9
ACCT000275,2026-06-23,2
ACCT000275,2026-06-24,1
ACCT000275,2026-06-25,4
ACCT000275,2026-06-26,7
ACCT000275,2026-06-27,6
ACCT000275,2026-06-28,6
ACCT000275,2026-06-29,8
ACCT000276,2026-05-31,31
ACCT000276,2026-06-01,22
ACCT000276,2026-06-02,26
ACCT000276,2026-06-03,28
ACCT000276,2026-06-04,30
ACCT000276,2026-06-05,24
ACCT000276,2026-06-06,27
ACCT000276,2026-06-07,17
ACCT000276,2026-06-08,44
ACCT000276,2026-06-09,21
ACCT000276,2026-06-10,36
ACCT000276,2026-06-11,31
ACCT000276,2026-06-12,33
ACCT000276,2026-06-13,19
ACCT000276,2026-06-14,30
ACCT000276,2026-06-15,22
ACCT000276,2026-06-16,27
ACCT000276,2026-06-17,28
ACCT000276,2026-06-18,17
ACCT000276,2026-06-19,25
ACCT000276,2026-06-20,31
ACCT000276,2026-06-21,27
ACCT000276,2026-06-22,21
ACCT000276,2026-06-23,33
ACCT000276,2026-06-24,21
ACCT000276,2026-06-25,28
ACCT000276,2026-06-26,30
ACCT000276,2026-06-27,21
ACCT000276,2026-06-28,35
ACCT000276,2026-06-29,35
ACCT000277,2026-05-31,4
ACCT000277,2026-06-01,5
ACCT000277,2026-06-02,4
ACCT000277,2026-06-03,3
ACCT000277,2026-06-04,2
